sample_index,forecast_hour,pv_error_normalized,load_error_normalized,ev_error_normalized,price_error_normalized,epsilon_RL,omega_RL,epsilon_EM,Phi
3,10,0.0,0.024035543203353882,0.04228527897580993,0.0663142204284668,0.024035543203353882,0.9762510100530689,0.07864871676700998,0.9024118560509078
3,11,0.0,0.02444995939731595,0.13399372437319734,0.10921192169189453,0.02444995939731595,0.9758465196446078,0.1728628416144918,0.8209338042219645
3,12,0.0,0.0296943336725235,0.16161140188973844,0.08279919624328613,0.0296943336725235,0.9707422114106703,0.18158731266060624,0.8095460290991856
3,13,0.0,0.1162909269332886,0.06786349192295013,0.08812350034713734,0.1162909269332886,0.8902161977521699,0.11122591806502759,0.7965090041916505
3,14,0.0,0.019262731075286837,0.0007136930077706882,0.08344781398773193,0.019262731075286837,0.9809216097951863,0.08345086588550445,0.902385382391256
3,15,0.0,0.10183674097061152,0.0015173731371760368,0.050085574388504084,0.10183674097061152,0.9031769914321003,0.05010855399094849,0.8590352730133863
3,16,0.0,0.010288715362548884,0.06751881909235104,0.03714448213577276,0.010288715362548884,0.9897640324120793,0.07706168623096933,0.9163559467869205
3,17,0.0,0.028970301151275635,0.12949393689632416,0.04236161708831787,0.028970301151275635,0.9714453148456408,0.13624678453176958,0.8477096584815701
3,18,0.0,0.09377959370613098,0.10896527754959026,0.0380500853061676,0.09377959370613098,0.910483416402673,0.1154176793358187,0.8112351850244078
3,19,0.0,0.006787717342376709,0.10425236076116562,0.0459364652633667,0.006787717342376709,0.9932352671774396,0.11392415707464647,0.8862892854252064
3,20,0.0,0.014525651931762695,0.10425236076116562,0.04651167988777155,0.014525651931762695,0.9855793363942295,0.11415730852756979,0.8792526792271727
3,21,0.0,0.03575325012207031,0.10425236076116562,0.1298973262310028,0.03575325012207031,0.9648783477265059,0.16655890875675128,0.8168399043116555
3,22,0.0,0.13962626457214355,0.10934896767139435,0.09597164392471302,0.13962626457214355,0.8696832060936214,0.14549141956971742,0.7519257593745238
3,23,0.008999999612569809,0.030594617128372192,0.14733547168533334,0.1191951036453246,0.03189091704949768,0.9686122353971348,0.18951309704017644,0.8013928408776789
3,24,0.18499999307096004,0.05137208104133606,0.17390364585374818,0.10242652893066406,0.19200022954875043,0.8253066790435437,0.2018258453964953,0.6744713535067707
4,1,0.44200000166893005,0.016576245427131597,0.17831372732829043,0.08562594652175898,0.4423107204079443,0.6425499510512128,0.19780694646916483,0.5272303828403571
4,2,0.5450000017881393,0.03356689214706424,0.020275950277949262,0.09725666046142573,0.5460327263062943,0.5792432745777679,0.09934773356137985,0.5244629670328098
4,3,0.6349999848753214,0.01589033007621765,0.1703694755277385,0.12198531627655035,0.6351987747009511,0.5298301610179028,0.2095380050937937,0.42967044126895626
4,4,0.5859999898821115,0.024307057261466924,0.13799784346107152,0.13507011532783508,0.5865038969815521,0.5562686616773591,0.19309930309190937,0.4585879428696628
4,5,0.47200000658631325,0.08018043637275696,0.03177978172084822,0.09939780831336975,0.47876184956030643,0.6195500132331723,0.10435458218845091,0.5581561976051066
4,6,0.3129999889060855,0.0920981764793396,0.041369080392803126,0.09250041842460627,0.326268397436879,0.721611482765564,0.10132979927579767,0.6520733673910951
4,7,0.003999993205070496,0.011803433299064664,0.011822968590482735,0.07128897309303284,0.012462783930008523,0.9876145549423505,0.0722627170188798,0.9187644497599524
4,8,0.0,0.03462433815002436,0.017908925910363666,0.051959335803985596,0.03462433815002436,0.9659682255171165,0.05495909573905155,0.9143119773377576
4,9,0.0,0.024035543203353882,0.022695327808254562,0.0663142204284668,0.024035543203353882,0.9762510100530689,0.07009032554753485,0.9101681932970044
4,10,0.0,0.02444995939731595,0.12053536731099618,0.10921192169189453,0.02444995939731595,0.9758465196446078,0.16265306210592306,0.8293582902462997
4,11,0.0,0.0296943336725235,0.1677704507136863,0.08279919624328613,0.0296943336725235,0.9707422114106703,0.1870899009332349,0.8051036640751519
4,12,0.0,0.1162909269332886,0.14125075686910413,0.08812350034713734,0.1162909269332886,0.8902161977521699,0.16648581810330476,0.7536880336725396
4,13,0.0,0.019262731075286837,0.03388652639213098,0.08344781398773193,0.019262731075286837,0.9809216097951863,0.0900657222824294,0.8964359317467063
4,14,0.0,0.10183674097061152,0.0015173731371760368,0.050085574388504084,0.10183674097061152,0.9031769914321003,0.05010855399094849,0.8590352730133863
4,15,0.0,0.010288715362548884,0.07732098549604416,0.03714448213577276,0.010288715362548884,0.9897640324120793,0.08578022704105075,0.9084013865347947
4,16,0.0,0.028970301151275635,0.12949393689632416,0.04236161708831787,0.028970301151275635,0.9714453148456408,0.13624678453176958,0.8477096584815701
4,17,0.0,0.09377959370613098,0.11307289451360703,0.0380500853061676,0.09377959370613098,0.910483416402673,0.11930334641363557,0.8080891114292794
4,18,0.0,0.006787717342376709,0.10425236076116562,0.0459364652633667,0.006787717342376709,0.9932352671774396,0.11392415707464647,0.8862892854252064
4,19,0.0,0.014525651931762695,0.10425236076116562,0.04651167988777155,0.014525651931762695,0.9855793363942295,0.11415730852756979,0.8792526792271727
4,20,0.0,0.03575325012207031,0.10425236076116562,0.1298973262310028,0.03575325012207031,0.9648783477265059,0.16655890875675128,0.8168399043116555
4,21,0.0,0.13962626457214355,0.09851944038658199,0.09597164392471302,0.13962626457214355,0.8696832060936214,0.13753776416569083,0.75793016458547
4,22,0.008999999612569809,0.030594617128372192,0.14872357668723407,0.1191951036453246,0.03189091704949768,0.9686122353971348,0.1905942680031676,0.8005268664257446
4,23,0.18499999307096004,0.05137208104133606,0.14589680415972472,0.10242652893066406,0.19200022954875043,0.8253066790435437,0.17826124450593636,0.6905537451414513
4,24,0.07600000128149986,0.05177219212055212,0.44870751506394024,0.11115539073944092,0.09195846927692598,0.9121430307180813,0.4622704348812435,0.5745150966422982
5,1,0.5450000017881393,0.03356689214706424,0.01572103116212764,0.09725666046142573,0.5460327263062943,0.5792432745777679,0.09851907848183335,0.5248977460505173
5,2,0.6349999848753214,0.01589033007621765,0.17982655214906618,0.12198531627655035,0.6351987747009511,0.5298301610179028,0.21729704610258935,0.4263495109727963
5,3,0.5859999898821115,0.024307057261466924,0.11640050884042996,0.13507011532783508,0.5865038969815521,0.5562686616773591,0.1783059575925204,0.46542242050549015
5,4,0.47200000658631325,0.08018043637275696,0.06279042529440704,0.09939780831336975,0.47876184956030643,0.6195500132331723,0.1175693914509806,0.5508287916833658
5,5,0.3129999889060855,0.0920981764793396,0.03639553246081351,0.09250041842460627,0.326268397436879,0.721611482765564,0.09940302908781688,0.6533309740862386
5,6,0.003999993205070496,0.011803433299064664,0.0378660857382781,0.07128897309303284,0.012462783930008523,0.9876145549423505,0.0807214849578338,0.9110256111520798
5,7,0.0,0.03462433815002436,0.01833226666443727,0.051959335803985596,0.03462433815002436,0.9659682255171165,0.055098498874718696,0.9141845282647453
5,8,0.0,0.024035543203353882,0.017090643959811136,0.0663142204284668,0.024035543203353882,0.9762510100530689,0.06848113566520572,0.9116340058139023
5,9,0.0,0.02444995939731595,0.07585336774404625,0.10921192169189453,0.02444995939731595,0.9758465196446078,0.13296983581906846,0.8543453334432353
5,10,0.0,0.0296943336725235,0.14916012547939406,0.08279919624328613,0.0296943336725235,0.9707422114106703,0.17060026357413047,0.8184895927766986
5,11,0.0,0.1162909269332886,0.11140699618059684,0.08812350034713734,0.1162909269332886,0.8902161977521699,0.14204671805929003,0.7723344132300887
5,12,0.0,0.019262731075286837,0.042581457644701004,0.08344781398773193,0.019262731075286837,0.9809216097951863,0.09368414057074215,0.8931981130009713
5,13,0.0,0.10183674097061152,0.028347034837251633,0.050085574388504084,0.10183674097061152,0.9031769914321003,0.057551013421926235,0.8526656700013158
5,14,0.0,0.010288715362548884,0.07732098549604416,0.03714448213577276,0.010288715362548884,0.9897640324120793,0.08578022704105075,0.9084013865347947
5,15,0.0,0.028970301151275635,0.12807763735488803,0.04236161708831787,0.028970301151275635,0.9714453148456408,0.13490140026236747,0.848850921267465
5,16,0.0,0.09377959370613098,0.11307289451360703,0.0380500853061676,0.09377959370613098,0.910483416402673,0.11930334641363557,0.8080891114292794
5,17,0.0,0.006787717342376709,0.10425236076116562,0.0459364652633667,0.006787717342376709,0.9932352671774396,0.11392415707464647,0.8862892854252064
5,18,0.0,0.014525651931762695,0.10425236076116562,0.04651167988777155,0.014525651931762695,0.9855793363942295,0.11415730852756979,0.8792526792271727
5,19,0.0,0.03575325012207031,0.10425236076116562,0.1298973262310028,0.03575325012207031,0.9648783477265059,0.16655890875675128,0.8168399043116555
5,20,0.0,0.13962626457214355,0.10017032166857331,0.09597164392471302,0.13962626457214355,0.8696832060936214,0.1387250870635782,0.757030790775274
5,21,0.008999999612569809,0.030594617128372192,0.09938533361904817,0.1191951036453246,0.03189091704949768,0.9686122353971348,0.1551931611624339,0.829374001170798
5,22,0.18499999307096004,0.05137208104133606,0.14403143059816337,0.10242652893066406,0.19200022954875043,0.8253066790435437,0.1767377911736415,0.6916065733092794
5,23,0.07600000128149986,0.05177219212055212,0.4296751444556909,0.11115539073944092,0.09195846927692598,0.9121430307180813,0.4438200656273403,0.5852135036059456
5,24,0.041999995708465576,0.06804834306240076,0.29875879015218554,0.10420846939086914,0.07996609677262805,0.9231476435405523,0.3164114722730283,0.6727526374068176
6,1,0.6349999848753214,0.01589033007621765,0.14677508472277234,0.12198531627655035,0.6351987747009511,0.5298301610179028,0.1908490054531776,0.43777605900966937
6,2,0.5859999898821115,0.024307057261466924,0.14618431787191444,0.13507011532783508,0.5865038969815521,0.5562686616773591,0.1990321352102509,0.45587527245901305
6,3,0.47200000658631325,0.08018043637275696,0.03294654737107361,0.09939780831336975,0.47876184956030643,0.6195500132331723,0.10471580244249572,0.5579546166913573
6,4,0.3129999889060855,0.0920981764793396,0.06692374914236332,0.09250041842460627,0.326268397436879,0.721611482765564,0.11417143078720357,0.6437532179727379
6,5,0.003999993205070496,0.011803433299064664,0.041774806492640926,0.07128897309303284,0.012462783930008523,0.9876145549423505,0.08262718766941517,0.9092911204113707
6,6,0.0,0.03462433815002436,0.06774167685467616,0.051959335803985596,0.03462433815002436,0.9659682255171165,0.0853739267005724,0.8869219756579593
6,7,0.0,0.024035543203353882,0.026446239321466336,0.0663142204284668,0.024035543203353882,0.9762510100530689,0.07139313275997598,0.9089831916921705
6,8,0.0,0.02444995939731595,0.08521363072945898,0.10921192169189453,0.02444995939731595,0.9758465196446078,0.13852294648083796,0.8496142076536102
6,9,0.0,0.0296943336725235,0.10929308303777535,0.08279919624328613,0.0296943336725235,0.9707422114106703,0.1371155895528888,0.8463604695171864
6,10,0.0,0.1162909269332886,0.08023844287889316,0.08812350034713734,0.1162909269332886,0.8902161977521699,0.11918036343736041,0.7901983489848677
6,11,0.0,0.019262731075286837,0.009468326464165698,0.08344781398773193,0.019262731075286837,0.9809216097951863,0.08398325348165031,0.9019050914685368
6,12,0.0,0.10183674097061152,0.0015173731371760368,0.050085574388504084,0.10183674097061152,0.9031769914321003,0.05010855399094849,0.8590352730133863
6,13,0.0,0.010288715362548884,0.05415587652424138,0.03714448213577276,0.010288715362548884,0.9897640324120793,0.06567017218832016,0.9268543110268068
6,14,0.0,0.028970301151275635,0.12949393689632416,0.04236161708831787,0.028970301151275635,0.9714453148456408,0.13624678453176958,0.8477096584815701
6,15,0.0,0.09377959370613098,0.11307289451360703,0.0380500853061676,0.09377959370613098,0.910483416402673,0.11930334641363557,0.8080891114292794
6,16,0.0,0.006787717342376709,0.10425236076116562,0.0459364652633667,0.006787717342376709,0.9932352671774396,0.11392415707464647,0.8862892854252064
6,17,0.0,0.014525651931762695,0.10425236076116562,0.04651167988777155,0.014525651931762695,0.9855793363942295,0.11415730852756979,0.8792526792271727
6,18,0.0,0.03575325012207031,0.10425236076116562,0.1298973262310028,0.03575325012207031,0.9648783477265059,0.16655890875675128,0.8168399043116555
6,19,0.0,0.13962626457214355,0.10934896767139435,0.09597164392471302,0.13962626457214355,0.8696832060936214,0.14549141956971742,0.7519257593745238
6,20,0.008999999612569809,0.030594617128372192,0.10916018361043384,0.1191951036453246,0.03189091704949768,0.9686122353971348,0.16162740615032867,0.824054736737167
6,21,0.18499999307096004,0.05137208104133606,0.12566725383779337,0.10242652893066406,0.19200022954875043,0.8253066790435437,0.16212172129581082,0.7017893783292817
6,22,0.07600000128149986,0.05177219212055212,0.47043722455108017,0.11115539073944092,0.09195846927692598,0.9121430307180813,0.48339083890136064,0.5625083457198787
6,23,0.041999995708465576,0.06804834306240076,0.332843129892078,0.10420846939086914,0.07996609677262805,0.9231476435405523,0.34877493345873123,0.651328581754257
6,24,0.08699999749660492,0.06456160545349121,0.29095929423890865,0.09799033403396606,0.1083383609952704,0.8973239256415969,0.3070169644630278,0.6601056866731928
7,1,0.5859999898821115,0.024307057261466924,0.05400688388562125,0.13507011532783508,0.5865038969815521,0.5562686616773591,0.14546710817813643,0.48096008044433686
7,2,0.47200000658631325,0.08018043637275696,0.015258960705175961,0.09939780831336975,0.47876184956030643,0.6195500132331723,0.10056222043741626,0.5602769466019784
7,3,0.3129999889060855,0.0920981764793396,0.0231229423544827,0.09250041842460627,0.326268397436879,0.721611482765564,0.09534672449463573,0.6559864656175063
7,4,0.003999993205070496,0.011803433299064664,0.04307410332246614,0.07128897309303284,0.012462783930008523,0.9876145549423505,0.08329163260312315,0.9086871472088355
7,5,0.0,0.03462433815002436,0.048049173688494456,0.051959335803985596,0.03462433815002436,0.9659682255171165,0.07077072607610048,0.8999689068256468
7,6,0.0,0.024035543203353882,0.04436963546614642,0.0663142204284668,0.024035543203353882,0.9762510100530689,0.0797887234039623,0.9013836867170297
7,7,0.0,0.02444995939731595,0.07702341596940246,0.10921192169189453,0.02444995939731595,0.9758465196446078,0.13364075144667553,0.8537723320469444
7,8,0.0,0.0296943336725235,0.11447558809075989,0.08279919624328613,0.0296943336725235,0.9707422114106703,0.14128116352599712,0.842842225214329
7,9,0.0,0.1162909269332886,0.05281479420121635,0.08812350034713734,0.1162909269332886,0.8902161977521699,0.10273827816324717,0.8032982574078869
7,10,0.0,0.019262731075286837,0.03999766525047961,0.08344781398773193,0.019262731075286837,0.9809216097951863,0.09253837520088913,0.8942220949767877
7,11,0.0,0.10183674097061152,0.01769764514317781,0.050085574388504084,0.10183674097061152,0.9031769914321003,0.0531203483181372,0.8564519276564883
7,12,0.0,0.010288715362548884,0.07371292252495523,0.03714448213577276,0.010288715362548884,0.9897640324120793,0.08254276164694754,0.9113470702894118
7,13,0.0,0.028970301151275635,0.10249598741135126,0.04236161708831787,0.028970301151275635,0.9714453148456408,0.11090506768297444,0.8694665912812577
7,14,0.0,0.09377959370613098,0.07813317877813564,0.0380500853061676,0.09377959370613098,0.910483416402673,0.08690571107690642,0.8346979928347218
7,15,0.0,0.006787717342376709,0.10425236076116562,0.0459364652633667,0.006787717342376709,0.9932352671774396,0.11392415707464647,0.8862892854252064
7,16,0.0,0.014525651931762695,0.10425236076116562,0.04651167988777155,0.014525651931762695,0.9855793363942295,0.11415730852756979,0.8792526792271727
7,17,0.0,0.03575325012207031,0.10425236076116562,0.1298973262310028,0.03575325012207031,0.9648783477265059,0.16655890875675128,0.8168399043116555
7,18,0.0,0.13962626457214355,0.08369662835516659,0.09597164392471302,0.13962626457214355,0.8696832060936214,0.1273408105661134,0.7656982815604094
7,19,0.008999999612569809,0.030594617128372192,0.13316044138335545,0.1191951036453246,0.03189091704949768,0.9686122353971348,0.17871534876005954,0.8100929653944455
7,20,0.18499999307096004,0.05137208104133606,0.11763818672012633,0.10242652893066406,0.19200022954875043,0.8253066790435437,0.15598056546757186,0.7061124369619934
7,21,0.07600000128149986,0.05177219212055212,0.4748080514942615,0.11115539073944092,0.09195846927692598,0.9121430307180813,0.48764557483300824,0.560120105518007
7,22,0.041999995708465576,0.06804834306240076,0.3814281894460734,0.10420846939086914,0.07996609677262805,0.9231476435405523,0.3954072189488924,0.6216529403254608
