feature,MAE,RMSE,MSE,R2,NMAE_percent,NRMSE_percent,CVRMSE_percent,MAPE_percent,sMAPE_percent,actual_mean,actual_std,actual_min,actual_max,prediction_mean,number_of_values
pv_power_kw,0.076603578920202,0.11034376200836976,0.012175745814159745,0.6936205477163241,60.664222852731555,87.38388810603192,87.38388810603192,192.13530413930448,137.95020210193007,0.1262747222628481,0.19935079354995772,0.0,0.6800000071525574,0.13537040997680475,30984
load_kw,0.06661248813882728,0.086021068550273,0.007399624234530767,0.5525679823821148,14.920690472231895,19.268064799716413,19.268064799716413,14.54505720820147,15.589765545601475,0.4464437370562458,0.1286000992743364,0.25103259086608887,0.9103913307189941,0.40739245053737577,30984
ev_power_kw,3.846683179563261,5.320131454181825,28.303798689774823,0.6567424984543258,47.77621383719667,66.07659797598544,66.07659797598544,420.1677541390533,84.96885967037443,8.051460906197605,9.080553986980613,0.0,42.300392150878906,8.249294504753525,30984
price_usd_per_kwh,0.0040723506806467835,0.005307522343002444,2.8169793421470144e-05,0.5159267328633487,15.828626238518265,20.629556246032223,20.629556246032223,16.701478662668514,15.314226022530269,0.025727758172322607,0.007628449601636579,0.012406768277287483,0.05624078959226608,0.02737414748425334,30984
