episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
1594,24,38256,-15677.93739452368,-7669.955331282934,-1601.5964126481495,-8007.982063240747,-1852.1647482744472,-1304.887037375198,120,24,False,-1459.8328594141674,-1852.1647482744472,-1304.887037375198,-1540.9194934113864,-1850.1779247655488,-15889.5508728026,-7676.955002419738,-1642.5191740765724,188725,37745
1595,24,38280,-13995.87932254815,-6697.04572662414,-1459.7667191848018,-7298.833595924009,-1692.46679853316,-1170.4563929449625,120,24,False,-1467.3280231568851,-1692.46679853316,-1170.4563929449625,-1342.4384019306342,-1626.1439793583677,-15763.050430897789,-7609.023245817722,-1630.8054370160128,188845,37769
1596,24,38304,-21341.849090917996,-10417.045992320493,-2184.960619719501,-10924.803098597506,-2604.3387537725353,-1802.420508734517,120,24,False,-1971.5251637910383,-2604.3387537725353,-1802.420508734517,-2058.240312061893,-2488.278360237521,-16086.606353285688,-7772.819481965251,-1662.757374264087,188965,37793
1597,24,38328,-12909.681619722736,-6036.947342328442,-1374.546855478859,-6872.734277394295,-1556.5350145900077,-1126.5028341856384,120,24,False,-1382.985469545024,-1527.110876089832,-1126.5028341856384,-1279.6000829837933,-1556.5350145900077,-15648.001033855975,-7542.747842443221,-1621.0506382825502,189085,37817
1598,24,38352,-13456.308592715926,-6456.306963114603,-1400.0003259202645,-7000.001629601323,-1591.4670662627932,-1148.5708630673437,120,24,False,-1394.8816297038575,-1573.6110806852848,-1148.5708630673437,-1291.4709898820438,-1591.4670662627932,-15514.880736156643,-7475.6811601931095,-1607.839915192706,189205,37841
1599,24,38376,-14274.122603912454,-6927.836817431769,-1469.257157296137,-7346.285786480685,-1697.4042062117335,-1205.4329832603178,120,24,False,-1392.5521333147503,-1667.4944582157434,-1205.4329832603178,-1383.4020054781397,-1697.4042062117335,-15677.589942520577,-7555.557040189119,-1624.4065804662914,189325,37865
1600,24,38400,-14023.097968799395,-6577.544136576733,-1489.1107664445324,-7445.553832222662,-1737.6344852659026,-1196.9310812999001,120,24,False,-1377.6181659935482,-1737.6344852659026,-1196.9310812999001,-1432.1211672671986,-1701.2489323961115,-15648.673818839068,-7536.547024630267,-1622.42535884176,189445,37889
1601,24,38424,-23225.552166466794,-11374.194646005533,-2370.271504092252,-11851.35752046126,-2733.484810878073,-1981.6337242065774,120,24,False,-2209.4615151870285,-2733.484810878073,-1981.6337242065774,-2236.5128192706125,-2690.2646509189694,-15816.840256721465,-7619.783916455676,-1639.4112680531575,189565,37913
1602,24,38448,-13251.358143279214,-6414.22183609692,-1367.4272614364588,-6837.136307182294,-1637.7713475344135,-1107.5990299530904,120,24,False,-1263.9213652123922,-1637.7713475344135,-1107.5990299530904,-1276.2924661356726,-1551.5520983467256,-15651.660254837752,-7540.629327180698,-1622.2061855314114,189685,37937
1603,24,38472,-11585.738872003227,-5399.539505415794,-1237.2398733174864,-6186.199366587432,-1420.1797661554187,-1024.0352411118083,120,24,False,-1194.1592600626882,-1420.1797661554187,-1024.0352411118083,-1160.9513630708414,-1386.8737361866758,-14494.81143920662,-6951.9328517814165,-1508.575717485041,189805,37961
1604,24,38496,-17770.831047050997,-8663.392694287426,-1821.4876705527145,-9107.438352763573,-2153.4505349393085,-1483.3709193554494,120,24,False,-1712.577448662996,-2153.4505349393085,-1483.3709193554494,-1711.4868165405464,-2046.552633265271,-14459.2985890847,-6932.781155415934,-1505.3034867337533,189925,37985
1605,24,38520,-15662.558504130688,-7604.010058647077,-1611.7096890967218,-8058.54844548361,-1870.329789358939,-1305.1325890373878,120,24,False,-1511.4739971132822,-1870.329789358939,-1305.1325890373878,-1508.1917909619751,-1863.4202790120255,-14813.814821295644,-7123.043930116069,-1538.154178235915,190045,38009
1606,24,38544,-14958.478785783016,-7208.2946937691895,-1550.0368184027652,-7750.184092013826,-1786.3213537226734,-1239.7454146580199,120,24,False,-1465.983465250145,-1768.250452826426,-1239.7454146580199,-1489.8834055565626,-1786.3213537226734,-15057.449516420926,-7251.8730962362515,-1561.1152840369346,190165,38033
1607,24,38568,-9158.437330262652,-4113.344399722369,-1009.0185861080566,-5045.092930540283,-1346.7926538785937,-748.0361353960783,120,24,False,-1039.4408290718611,-1346.7926538785937,-748.0361353960783,-871.9929502135788,-1038.8303619801711,-14529.53981486061,-6974.173069250476,-1511.0733491220267,190285,38057
1608,24,38592,-12496.316314011183,-5937.150324061209,-1311.8331979899945,-6559.165989949973,-1538.740489847707,-1059.0314653841606,120,24,False,-1254.1006692308192,-1538.740489847707,-1059.0314653841606,-1220.1428337812533,-1487.1505317060326,-14628.382721314967,-7017.644646863276,-1522.1476148903387,190405,38081
1609,24,38616,-9492.293919742026,-4419.187259175144,-1014.6213321133762,-5073.106660566881,-1163.0030037198962,-803.1817637404371,120,24,False,-1058.3387180043455,-1163.0030037198962,-803.1817637404371,-937.7858435661517,-1110.7973315360503,-14643.40857496582,-7030.133184261404,-1522.6550781408837,190525,38105
1610,24,38640,-14024.065480482272,-6821.108510233114,-1440.5913940498315,-7202.956970249157,-1688.1095547646014,-1165.3500513394135,120,24,False,-1306.9159165320739,-1688.1095547646014,-1165.3500513394135,-1379.9925312454477,-1662.5889163676206,-14579.354750660703,-7003.203008632275,-1515.2303484056852,190645,38129
1611,24,38664,-23069.016539001947,-11295.556479363688,-2354.692011927652,-11773.46005963826,-2696.8298166934196,-1945.9951577175248,120,24,False,-2249.8557105581876,-2661.687770925172,-1945.9951577175248,-2219.0916037439565,-2696.8298166934196,-14698.951213198612,-7060.360576859319,-1527.7181272678586,190765,38153
1612,24,38688,-11175.551565985534,-5113.545748530236,-1212.4011634910596,-6062.005817455298,-1416.9347096230804,-969.2681473829642,120,24,False,-1193.944026139828,-1416.9347096230804,-969.2681473829642,-1130.2899360034226,-1351.568998306002,-14734.423658858479,-7074.868097488611,-1531.9111122739735,190885,38177
1613,24,38712,-14960.829042233654,-7170.866457291875,-1557.9925169883559,-7789.962584941779,-1798.902975985275,-1295.6437136196246,120,24,False,-1445.803818140974,-1743.578318188065,-1295.6437136196246,-1506.0337590078407,-1798.902975985275,-14825.495215178677,-7115.854746113934,-1541.9280938129486,191005,38201
1614,24,38736,-23787.789417919048,-11725.529842262178,-2412.4519151313734,-12062.259575656868,-2771.920053108877,-2031.549250083328,120,24,False,-2189.542085427694,-2761.6784879943143,-2031.549250083328,-2307.569699042655,-2771.920053108877,-15230.987816348445,-7318.633471662897,-1582.4708689371096,191125,38225
1615,24,38760,-16927.147825971377,-8259.560771097473,-1733.5174109747804,-8667.587054873902,-2035.3484557996812,-1435.8878790969159,120,24,False,-1594.081974765184,-1962.5015498425755,-1435.8878790969159,-1639.7671953695453,-2035.3484557996812,-15377.551241519604,-7396.759223886562,-1596.1584035266085,191245,38249
1616,24,38784,-11912.021072965135,-5622.661059148404,-1257.8720027633462,-6289.360013816731,-1530.436638644587,-990.9026646946882,120,24,False,-1226.1327332834983,-1530.436638644587,-990.9026646946882,-1139.4705176846876,-1402.4174595092695,-14906.059840621961,-7157.039977227959,-1549.803972678801,191365,38273
1617,24,38808,-14422.80228754615,-6876.178653491732,-1509.3247268108835,-7546.623634054417,-1893.3227438736892,-1201.6295772754765,120,24,False,-1374.3302515146681,-1893.3227438736892,-1201.6295772754765,-1408.9526644131436,-1668.38839697744,-14981.715874013133,-7199.0015427861235,-1556.5428662454021,191485,38297
1618,24,38832,-19754.311540338706,-9679.478323204525,-2014.9666434268358,-10074.833217134179,-2374.3414136524493,-1629.8829668740268,120,24,False,-1850.8630351924094,-2304.4325993311163,-1629.8829668740268,-1915.3132020841779,-2374.3414136524493,-15296.616021394275,-7360.16011079062,-1587.2911821207308,191605,38321
1619,24,38856,-17138.45034031726,-8342.548714858844,-1759.1803250916832,-8795.901625458417,-2088.0879630455966,-1437.1195656650893,120,24,False,-1682.4509630116704,-2088.0879630455966,-1437.1195656650893,-1612.7508307809094,-1975.4923029551508,-15439.832408214515,-7430.895705661972,-1601.7873405105079,191725,38345
1620,24,38880,-14183.240761046434,-6853.712702125933,-1465.9056117841003,-7329.528058920501,-1707.5983938035963,-1186.434697555043,120,24,False,-1357.3024257204565,-1707.5983938035963,-1186.434697555043,-1379.998891168315,-1698.19365067309,-15447.839547826865,-7444.704133939433,-1600.6270827774865,191845,38369
1621,24,38904,-10818.584693627394,-5177.452207023038,-1128.2264973208712,-5641.132486604356,-1287.4617090879417,-899.997140084934,120,24,False,-1083.6309709514483,-1285.4568833052024,-899.997140084934,-1084.5857831748297,-1287.4617090879417,-14827.491174184892,-7134.867011990309,-1538.5248324389172,191965,38393
1622,24,38928,-15181.470584501989,-7417.808052507011,-1552.7325063989956,-7763.662531994978,-1792.9333657258069,-1282.6113523138479,120,24,False,-1435.2694314300804,-1751.591482700704,-1282.6113523138479,-1501.256899824539,-1792.9333657258069,-14923.996796246032,-7185.046322810813,-1547.790094687044,192085,38417
1623,24,38952,-10112.588936817612,-4492.932259723567,-1123.931335418809,-5619.656677094045,-1314.6427164261597,-863.0925566107383,120,24,False,-1131.0842193352773,-1314.6427164261597,-863.0925566107383,-1056.7255343353277,-1254.1116503865426,-14850.339299486752,-7139.715960526203,-1542.1246677921104,192205,38441
1624,24,38976,-18101.672066994823,-8849.568490357578,-1850.4207153274488,-9252.103576637244,-2154.0740346911407,-1539.4523832620484,120,24,False,-1677.9710103329614,-2131.2110200184875,-1539.4523832620484,-1749.395128332607,-2154.0740346911407,-14866.881350483945,-7149.024750329709,-1543.571320030847,192325,38465
1625,24,39000,-21228.39450122488,-10397.97012467443,-2166.08487531009,-10830.424376550449,-2552.2940591939164,-1817.804165993516,120,24,False,-1997.079459794198,-2337.5892057739766,-1817.804165993516,-2125.6574857948403,-2552.2940591939164,-15145.173150338655,-7288.7227536310775,-1571.2900793415154,192445,38489
1626,24,39024,-17116.44315898624,-8283.157075888661,-1766.6572166195158,-8833.286083097579,-2055.7562756916977,-1457.5266263186843,120,24,False,-1584.951547764819,-2055.7562756916977,-1457.5266263186843,-1699.213432159078,-2035.8382011633,-15253.071368998813,-7342.465872737051,-1582.121099252353,192565,38513
1627,24,39048,-17100.335540994238,-8311.927104553324,-1757.6816872881832,-8788.408436440915,-2032.9721803560417,-1473.9227466803015,120,24,False,-1597.0688293210237,-1981.610085492873,-1473.9227466803015,-1702.8345945906754,-2032.9721803560417,-15650.166279535395,-7552.395007978598,-1619.5542543113593,192685,38537
1628,24,39072,-10196.052078043504,-4793.089370999287,-1080.5925414088433,-5402.962707044217,-1337.4578854619854,-841.7601616082196,120,24,False,-1107.3833882422039,-1337.4578854619854,-841.7601616082196,-962.2654230146571,-1154.0958487171513,-15535.153067737012,-7495.191960325501,-1607.9922214823018,192805,38561
1629,24,39096,-15562.008471998697,-7535.10448875517,-1605.3807966487054,-8026.903983243527,-1832.7862807421766,-1322.7312322280818,120,24,False,-1516.8642828119234,-1832.7862807421766,-1322.7312322280818,-1539.5235374506854,-1814.9986500106609,-15838.638795349845,-7650.987821804502,-1637.530194709068,192925,38585
1630,24,39120,-19549.582743480314,-9508.533395555718,-2008.2098695849195,-10041.049347924598,-2334.2746352465715,-1664.362424760338,120,24,False,-1859.160452246172,-2243.8251073667648,-1664.362424760338,-1939.4267283047523,-2334.2746352465715,-16114.914658499747,-7785.359066070634,-1665.9111184858223,193045,38609
1631,24,39144,-17180.802412439738,-8396.444215129755,-1756.8716394619964,-8784.358197309983,-2094.6278887182048,-1396.8379795185351,120,24,False,-1583.8594514328236,-2094.6278887182048,-1396.8379795185351,-1644.1960969314512,-2064.8367807089667,-15820.503952171635,-7640.403452858937,-1636.0200998625398,193165,38633
1632,24,39168,-22086.385227956234,-10869.98532650999,-2243.2799802892487,-11216.399901446242,-2614.8801499794827,-1874.669083350033,120,24,False,-2047.8523811115438,-2523.2351060589813,-1874.669083350033,-2155.763180946202,-2614.8801499794827,-16366.04563527017,-7928.225431757924,-1687.564040702449,193285,38657
1633,24,39192,-13834.472294112373,-6464.634493779918,-1473.967560066491,-7369.837800332454,-1662.8506885914042,-1220.820590278496,120,24,False,-1428.618323723731,-1653.9104829899388,-1220.820590278496,-1403.6377147488845,-1662.8506885914042,-16309.727797864107,-7892.913833582325,-1683.3627928563558,193405,38681
1634,24,39216,-12747.615495562099,-6102.737329727514,-1328.975633166917,-6644.878165834585,-1539.4028493394505,-1057.5356323878202,120,24,False,-1259.0664352433828,-1533.0006460880636,-1057.5356323878202,-1255.8726027758678,-1539.4028493394505,-15757.719101746257,-7611.774207955593,-1629.188978758133,193525,38705
1635,24,39240,-17777.919035245635,-8698.101577220636,-1815.9634916050004,-9079.817458025002,-2142.7135371735108,-1491.1192954301105,120,24,False,-1713.7787647731056,-1995.0434590047503,-1491.1192954301105,-1737.162401643524,-2142.7135371735108,-15800.257662209973,-7633.70124826175,-1633.3112827896443,193645,38729
1636,24,39264,-18519.530949325395,-9084.496336041435,-1887.0069226567916,-9435.034613283959,-2244.0675263612507,-1565.45314212278,120,24,False,-1709.8992480304148,-2244.0675263612507,-1565.45314212278,-1790.320363868684,-2125.294332900829,-16130.633156027989,-7806.793012106403,-1664.7680287843166,193765,38753
1637,24,39288,-12138.693577423968,-5664.963784566891,-1294.7459585714153,-6473.729792857076,-1660.605990322393,-1017.0259505692896,120,24,False,-1240.3888646980256,-1660.605990322393,-1017.0259505692896,-1160.7323677364977,-1394.9766195308705,-16016.427720521877,-7746.23226866016,-1654.039090372343,193885,38777
1638,24,39312,-21592.717525149237,-10623.452357619533,-2193.8530335059413,-10969.265167529706,-2542.4024326696176,-1826.930860195657,120,24,False,-1994.110372486566,-2513.4897879642745,-1826.930860195657,-2092.3317142135897,-2542.4024326696176,-16108.348019762405,-7793.430970380912,-1662.9834098762985,194005,38801
1639,24,39336,-18528.680701981408,-9060.878298344258,-1893.5604807274296,-9467.802403637148,-2207.5896391494157,-1552.6049137989285,120,24,False,-1710.408004571259,-2207.5896391494157,-1552.6049137989285,-1797.6608976043378,-2199.538948513207,-16177.859537845612,-7829.347449555184,-1669.7024176580858,194125,38825
1640,24,39360,-17407.559889246008,-8519.629925540514,-1777.5859927410988,-8887.929963705494,-2102.496408279166,-1482.3570403068977,120,24,False,-1660.3885616965151,-1953.2426439997648,-1482.3570403068977,-1689.445309423149,-2102.496408279166,-16339.075494255589,-7912.64331072591,-1685.2864367059356,194245,38849
1641,24,39384,-21429.98533236484,-10469.052658884631,-2192.1865346960412,-10960.932673480207,-2524.3571388841406,-1835.1549224017906,120,24,False,-1994.4163084953611,-2524.3571388841406,-1835.1549224017906,-2102.7332574669044,-2504.27104623201,-16869.645526192464,-8177.2233333189915,-1738.4844385746942,194365,38873
1642,24,39408,-19042.13476661887,-9311.314568411908,-1946.1640396413925,-9730.820198206962,-2238.685522594106,-1613.949885658046,120,24,False,-1814.9460060251772,-2216.8935745795625,-1613.949885658046,-1846.345209350071,-2238.685522594106,-17062.67873529831,-8271.898659114235,-1758.156015236814,194485,38897
1643,24,39432,-16170.243431951774,-7836.967657472804,-1666.655154895794,-8333.27577447897,-2012.1274245252241,-1349.3118171813383,120,24,False,-1510.5750076926186,-2012.1274245252241,-1349.3118171813383,-1565.2967365226484,-1895.964788557142,-17365.561460055018,-8439.100429001697,-1785.2922062106634,194605,38921
1644,24,39456,-14924.36345044529,-7093.076449818231,-1566.2574001254118,-7831.287000627059,-1783.0754551144562,-1299.979075813499,120,24,False,-1538.877361316777,-1743.77968292822,-1299.979075813499,-1465.575425454106,-1783.0754551144562,-17206.69602922754,-8351.275826974732,-1771.0840404505611,194725,38945
1645,24,39480,-16165.804936966844,-7855.103828203719,-1662.1402217526252,-8310.701108763125,-1947.9086389015524,-1359.6414328990888,120,24,False,-1542.2068210967104,-1873.878015437086,-1359.6414328990888,-1587.0662004286883,-1947.9086389015524,-16953.56655101464,-8224.132512151195,-1745.8868077726881,194845,38969
1646,24,39504,-20699.207973840836,-10112.976904536223,-2117.246213860922,-10586.231069304611,-2446.4921928461044,-1680.1218852542481,120,24,False,-2039.9101427874948,-2446.4921928461044,-1680.1218852542481,-1974.679613187704,-2445.0272352290594,-17132.70479175737,-8315.623503583573,-1763.4162576347583,194965,38993
1647,24,39528,-10939.674854840443,-5046.869540343726,-1178.5610628993434,-5892.805314496717,-1367.444776829586,-954.293938780337,120,24,False,-1156.8583838020922,-1367.444776829586,-954.293938780337,-1118.557727239065,-1295.6504878456371,-16824.671757449676,-8152.370625373094,-1734.4602264153164,195085,39017
1648,24,39552,-20447.271243121708,-9936.949340738689,-2102.064380476604,-10510.32190238302,-2413.6269839874644,-1771.347636710749,120,24,False,-1955.553674110639,-2360.5384038734965,-1771.347636710749,-2009.2552037006728,-2413.6269839874644,-17337.232715703583,-8409.563623860062,-1785.5338183687047,195205,39041
1649,24,39576,-18777.569353107152,-9192.944889222032,-1916.9248927770245,-9584.624463885122,-2241.734975180556,-1563.5519615371863,120,24,False,-1749.4866335634858,-2235.3228400271714,-1563.5519615371863,-1794.5280535767236,-2241.734975180556,-17498.010759759007,-8492.455643883408,-1801.1110231751204,195325,39065
1650,24,39600,-11097.865246982728,-5327.278759633542,-1154.1172974698372,-5770.586487349186,-1400.7849510765097,-915.8853544344425,120,24,False,-1087.686349157167,-1400.7849510765097,-915.8853544344425,-1068.2605549898922,-1297.9692776911752,-17075.42488493413,-8283.392912087296,-1758.4063945693663,195445,39089
1651,24,39624,-23143.918736875665,-11335.297782213744,-2361.7241909323843,-11808.620954661921,-2792.950389190325,-1979.745088072369,120,24,False,-2143.640769844358,-2598.915732658795,-1979.745088072369,-2293.3689748960714,-2792.950389190325,-17373.580701155923,-8430.335590441497,-1788.649022142886,195565,39113
1652,24,39648,-23487.172003094354,-11534.756998733528,-2390.4830008721656,-11952.415004360828,-2793.808291725803,-1964.381798702591,120,24,False,-2188.5887167162114,-2793.808291725803,-1964.381798702591,-2285.48807033845,-2720.148126877773,-17443.62003991283,-8463.574174052676,-1796.0091731720313,195685,39137
1653,24,39672,-17761.99355046137,-8659.521393949857,-1820.494431302303,-9102.472156511514,-2073.0809116072783,-1516.6868651787008,120,24,False,-1705.6281521957837,-2047.8260994988052,-1516.6868651787008,-1759.2501280309464,-2073.0809116072783,-17639.996102730278,-8573.318519061173,-1813.3355167338225,195805,39161
1654,24,39696,-17377.88762280876,-8501.753736070988,-1775.2267773475548,-8876.133886737774,-2040.0000013021815,-1494.2838902287879,120,24,False,-1643.320765003494,-1993.8238813710448,-1494.2838902287879,-1704.7053488322667,-2040.0000013021815,-17871.509709092614,-8693.269339378345,-1835.6480739428541,195925,39185
1655,24,39720,-19551.371732692478,-9584.191010752835,-1993.4361443879286,-9967.180721939643,-2345.0924269998777,-1615.9913166279014,120,24,False,-1799.1010218582944,-2311.3803492881502,-1615.9913166279014,-1895.6156071654198,-2345.0924269998777,-17960.182343964952,-8737.573811054954,-1844.5217065820004,196045,39209
1656,24,39744,-11682.245452501229,-5436.090525078244,-1249.2309854845967,-6246.154927422984,-1429.167677402861,-972.133872993575,120,24,False,-1294.6237200861228,-1429.167677402861,-972.133872993575,-1149.4882871173008,-1400.7413698231244,-17618.318069123747,-8555.153520506796,-1812.6329097233909,196165,39233
1657,24,39768,-11159.082305511496,-5219.342836422132,-1187.9478938178731,-5939.739469089365,-1405.9806189237704,-930.68078651097,120,24,False,-1211.315609716086,-1405.9806189237704,-930.68078651097,-1080.5702440856915,-1311.1922098528476,-17569.337505528125,-8532.872473099556,-1807.2930064857137,196285,39257
1658,24,39792,-15074.838606143665,-7356.055205302999,-1543.756680168133,-7718.783400840665,-1751.1082531347408,-1289.3065513867905,120,24,False,-1448.8594490412665,-1751.1082531347408,-1289.3065513867905,-1481.7535535264087,-1747.7555937514592,-17243.44355957785,-8369.50261548373,-1774.7881888188233,196405,39281
1659,24,39816,-12377.097000665635,-5758.395626250414,-1323.740274883044,-6618.701374415221,-1551.5615636056264,-1096.0889944620817,120,24,False,-1184.2542138211425,-1551.5615636056264,-1096.0889944620817,-1248.44343994959,-1538.3531625767814,-16935.864374512057,-8204.378481879037,-1746.2971785266036,196525,39305
1660,24,39840,-13366.43302697546,-6379.952620742304,-1397.296081246631,-6986.480406233155,-1684.012199260213,-1134.7913066758215,120,24,False,-1281.7545890924791,-1684.012199260213,-1134.7913066758215,-1293.5500811485879,-1592.3722300560541,-16733.80803139853,-8097.394616639128,-1727.2826829518806,196645,39329
1661,24,39864,-19750.511845213703,-9694.777853369264,-2011.1467983688879,-10055.73399184444,-2343.071004826248,-1662.7524259009192,120,24,False,-1866.4312847292515,-2343.071004826248,-1662.7524259009192,-1900.0895603608558,-2283.389716027166,-16649.834357040974,-8058.680876363362,-1718.2306961355225,196765,39353
1662,24,39888,-11946.917116140201,-5644.277081302324,-1260.5280069675753,-6302.640034837877,-1432.2538802942097,-1000.2880054810817,120,24,False,-1252.717671122372,-1430.1026710847914,-1000.2880054810817,-1187.2778068554212,-1432.2538802942097,-16295.073474517043,-7875.329002007883,-1683.9488945018318,196885,39377
1663,24,39912,-8870.528007941439,-3811.272735871194,-1011.851054414049,-5059.255272070245,-1191.8300728811705,-799.2004305153488,120,24,False,-1011.0475395651227,-1191.8300728811705,-799.2004305153488,-939.9261295135641,-1117.2510995950388,-15930.087703316525,-7674.044255927802,-1651.2086894777447,197005,39401
1664,24,39936,-18297.620406402748,-8950.339881113354,-1869.4561050578784,-9347.280525289392,-2208.041537947892,-1518.715414674999,120,24,False,-1713.1898203249464,-2159.0483214437013,-1518.715414674999,-1748.2854308978528,-2208.041537947892,-16098.750551114394,-7766.907427492557,-1666.3686247243681,197125,39425
1665,24,39960,-9912.1017679668,-4247.863706597118,-1132.8476122739364,-5664.238061369682,-1365.758178083554,-912.7027009408296,120,24,False,-1009.0886235597164,-1365.758178083554,-912.7027009408296,-1081.5794648302535,-1295.1090939553292,-15786.065392664395,-7586.5454214122265,-1639.9039942504337,197245,39449
1666,24,39984,-15055.080335111288,-7277.2386139995515,-1555.5683442223474,-7777.841721111737,-1893.1854034645091,-1229.1722151260497,120,24,False,-1456.1214210166222,-1893.1854034645091,-1229.1722151260497,-1441.5005396622535,-1757.862141842303,-15503.85901072792,-7444.758506885393,-1611.820100768505,197365,39473
1667,24,40008,-19810.74220335985,-9602.019022345277,-2041.7446362029139,-10208.72318101457,-2355.8344968535403,-1710.6092617380873,120,24,False,-1901.7764095101477,-2294.737560063216,-1710.6092617380873,-1945.765452849579,-2355.8344968535403,-15947.41237815389,-7672.515980985471,-1654.9792794336834,197485,39497
1668,24,40032,-12637.082221131923,-5999.957288471458,-1327.424986532093,-6637.124932660465,-1556.5706415529628,-1058.3510456745266,120,24,False,-1285.2642969422318,-1556.5706415529628,-1058.3510456745266,-1234.2408002026666,-1502.6981482880776,-15556.902927054402,-7475.666378372109,-1616.2473097364582,197605,39521
1669,24,40056,-13567.865442838878,-6513.992552502869,-1410.7745780672017,-7053.872890336009,-1658.8540951487394,-1177.8336882036724,120,24,False,-1270.3966166368923,-1658.8540951487394,-1177.8336882036724,-1349.1918363800414,-1597.5966539666636,-15296.417731540985,-7341.71876153615,-1590.9397940009667,197725,39545
1670,24,40080,-21924.253890873406,-10773.661539051624,-2230.1184703643567,-11150.592351821784,-2592.6210022274736,-1858.1792280585137,120,24,False,-2047.1638435713458,-2521.215877315629,-1858.1792280585137,-2131.4124006488228,-2592.6210022274736,-15837.737163735519,-7614.0379005070545,-1644.7398526456927,197845,39569
1671,24,40104,-14680.432085937555,-7036.008218773811,-1528.884773432749,-7644.423867163745,-1854.9286376607731,-1215.7247171644558,120,24,False,-1497.9812998948212,-1854.9286376607731,-1215.7247171644558,-1381.891253624939,-1693.8979588187556,-15414.56283118861,-7399.073422335057,-1603.0978817707107,197965,39593
1672,24,40128,-15584.76697423354,-7604.170697410172,-1596.1192553646738,-7980.5962768233685,-1871.0508693535521,-1293.0973635424648,120,24,False,-1463.1618325152212,-1871.0508693535521,-1293.0973635424648,-1518.6114031746406,-1834.6748082374895,-15019.442579745571,-7202.54410726889,-1563.379694495336,198085,39617
1673,24,40152,-11719.287195266723,-5628.311106650273,-1218.1952177232897,-6090.976088616449,-1392.502014105054,-973.4972718396039,120,24,False,-1210.2582088092677,-1392.502014105054,-973.4972718396039,-1138.1645791863195,-1376.5540146762032,-14717.30726198584,-7050.983592903911,-1533.2647338163856,198205,39641
1674,24,40176,-10832.181600683482,-5091.3945682841595,-1148.1574064798644,-5740.787032399322,-1339.6097228735512,-914.1944132031323,120,24,False,-1167.0698941250355,-1339.6097228735512,-914.1944132031323,-1018.0515017476964,-1301.8615004499072,-14390.021960879578,-6880.465634514569,-1501.9112652730012,198325,39665
1675,24,40200,-24903.57403750474,-12262.007207189234,-2528.3133660631006,-12641.566830315503,-2973.9957535897634,-2075.8941174124484,120,24,False,-2302.469195577213,-2911.5532475669315,-2075.8941174124484,-2377.6545161691474,-2973.9957535897634,-14657.632076120188,-7014.356444336388,-1528.6551263567594,198445,39689
1676,24,40224,-15160.298611676633,-7410.327638524418,-1549.9941946304432,-7749.970973152216,-1878.9141809613434,-1242.2147694321848,120,24,False,-1398.6893822196485,-1878.9141809613434,-1242.2147694321848,-1474.4361180163999,-1755.7165225226397,-14831.534734078956,-7113.0683000086965,-1543.693286814052,198565,39713
1677,24,40248,-29682.6809676883,-14653.88422297496,-3005.7593489426677,-15028.796744713338,-3534.48406136414,-2461.4030278113896,120,24,False,-2757.4069700472296,-3373.3902440094544,-2461.4030278113896,-2902.1124414811234,-3534.48406136414,-15757.7146671878,-7584.79536933634,-1634.583859570292,198685,39737
1678,24,40272,-20623.264958207757,-10128.671383757395,-2098.918714890073,-10494.593574450364,-2471.4567278486134,-1698.8693955007363,120,24,False,-1929.6403955061385,-2471.4567278486134,-1698.8693955007363,-1975.077333290252,-2419.5497223046236,-16035.135984791,-7723.42617825906,-1662.3419613063888,198805,39761
1679,24,40296,-16173.781380933458,-7898.089353891866,-1655.1384054083185,-8275.692027041592,-1951.213783250953,-1351.419369077485,120,24,False,-1518.3800170037077,-1912.2661889838278,-1351.419369077485,-1542.4126687256196,-1951.213783250953,-16224.970203804394,-7830.410864641131,-1678.9118678326527,198925,39785
1680,24,40320,-18580.324473207787,-9093.230178552749,-1897.4188589310081,-9487.09429465504,-2223.052356707124,-1551.26565429346,120,24,False,-1717.714822256439,-2182.0636120979348,-1551.26565429346,-1812.9978493000824,-2223.052356707124,-16485.66477611601,-7966.074742531654,-1703.9180067168713,199045,39809
1681,24,40344,-10857.72393188049,-4910.707578475065,-1189.403270681085,-5947.0163534054245,-1397.2623340867133,-929.4983904010288,120,24,False,-1206.4875778759306,-1397.2623340867133,-929.4983904010288,-1102.7796181440394,-1310.9884328977134,-16041.02538044935,-7726.871228786944,-1662.8308303324811,199165,39833
1682,24,40368,-16341.918997509696,-7973.985796367275,-1673.5866402284842,-8367.933201142421,-1951.9308552507723,-1369.3514756963862,120,24,False,-1524.9534236707632,-1951.9308552507723,-1369.3514756963862,-1586.2801444141164,-1935.4173021103834,-16260.775474517828,-7843.356664540191,-1683.4837619955263,199285,39857
1683,24,40392,-16195.379229110767,-7748.056356738275,-1689.4645744744987,-8447.322872372493,-2023.302796190639,-1347.086111795361,120,24,False,-1608.0473738380806,-2023.302796190639,-1347.086111795361,-1564.5779174378856,-1904.308673110527,-16627.01803557629,-8040.195845583544,-1717.364437998549,199405,39881
