test_episode,start_index,hour,grid_power_kw,grid_import_kw,grid_export_kw,load_kw,pv_kw,ev_kw,bess_kw,sharing_scheduled_kw,sharing_loss_kw,market_profit_usd,confidence
2,110,11,2567.2457740088407,2567.2457740088407,0.0,2502.2600632893377,0.0,64.9664867652616,0.0,0.9611977120584925,0.01922395424116985,-496.97283441592697,0.8412885069847107
2,110,12,2290.0445986143886,2290.0445986143886,0.0,2046.2567381441702,94.13600520038612,337.90745755294205,0.0,0.820405883126929,0.01640811766253858,-481.8962873538262,0.8412885069847107
2,110,13,2091.751486599514,2091.751486599514,0.0,1802.2173675645633,764.4000053405762,1053.9341243755268,0.0,0.0,0.0,-411.51509238550733,0.8412885069847107
2,110,14,2420.9287846713423,2420.9287846713423,0.0,1627.84899006344,1257.200002670288,2050.274417612573,0.0,0.26898328087954226,0.005379665617590845,-500.246070885143,0.8412885069847107
2,110,15,2002.5565515518902,2002.5565515518902,0.0,1663.8743497100074,1643.6000347137451,1982.2530028856434,0.0,1.4616834992309258,0.029233669984618516,-424.2056593736276,0.8412885069847107
2,110,16,1602.4531837459895,1602.4531837459895,0.0,1533.3837237623325,1845.1999425888062,1914.2314032626446,0.0,1.8999654909266361,0.03799930981853272,-314.3165649252832,0.8412885069847107
2,110,17,957.6382254713837,957.6382254713837,0.0,1384.2379910795507,1864.8000240325928,1438.1615601718993,0.0,1.9349126263179528,0.038698252526359056,-154.40833849409213,0.8412885069847107
2,110,18,904.384409285571,904.384409285571,0.0,1251.5107774004728,1696.8000173568726,1349.63295266943,0.0,2.034828627040852,0.040696572540817044,-142.66420446568574,0.8412885069847107
2,110,19,1556.6758660642588,1556.6758660642588,0.0,1714.0813796653683,1358.0000400543213,1200.5492185916205,0.0,2.265393079570188,0.045307861591403764,-284.62647472451954,0.8412885069847107
2,110,20,2215.4933945969615,2215.4933945969615,0.0,1999.9995213395769,884.8000407218933,1100.284518022264,0.0,0.4697978507071099,0.009395957014142198,-455.4725973299194,0.8412885069847107
2,110,21,2596.438078203302,2596.438078203302,0.0,1964.783279044531,208.37600468301775,840.0240720865628,0.0,0.33658776130263135,0.006731755226052627,-580.6378788903709,0.8412885069847107
2,110,22,2186.45574017257,2186.45574017257,0.0,1522.3430102162913,0.0,664.1045225925513,0.0,0.41036818638318096,0.008207363727663619,-588.7227817710922,0.8412885069847107
2,110,23,1933.5068580825086,1933.5068580825086,0.0,1377.4803410819206,0.0,556.0116460410741,0.0,0.743547975693204,0.01487095951386408,-545.2184823974703,0.8412885069847107
2,110,24,1785.7149225133153,1785.7149225133153,0.0,1223.7184249348375,0.0,561.9813391883047,0.0,0.757919508656002,0.01515839017312004,-465.1546443780152,0.8412885069847107
3,117,1,1264.7076131423769,1264.7076131423769,0.0,2670.465135178604,0.0,35.90657098325127,1441.6844099760056,1.0158478263556647,0.020316956527113295,-145.79724540517853,0.8412885069847107
3,117,2,2240.09975592392,2240.09975592392,0.0,2903.559043891997,0.0,7.339822129575506,670.8593816639,3.013578312361709,0.060271566247234176,-323.9463906467648,0.8412885069847107
3,117,3,2579.989522873215,2579.989522873215,0.0,2582.0201664878587,0.0,7.339822129575506,9.402381744924153,1.5958000352309654,0.03191600070461931,-419.31098143652525,0.8412885069847107
3,117,4,2567.246587124032,2567.246587124032,0.0,2502.2600632893377,0.0,64.9664867652616,0.0,1.0018534716227379,0.020037069432454757,-496.9732891494183,0.8412885069847107
3,117,5,2290.0446015058124,2290.0446015058124,0.0,2046.2567381441702,94.13600520038612,337.90745755294205,0.0,0.8205504542941888,0.016411009085883776,-481.8962945356692,0.8412885069847107
3,117,6,2091.751486599514,2091.751486599514,0.0,1802.2173675645633,764.4000053405762,1053.9341243755268,0.0,0.0,0.0,-411.51509238550733,0.8412885069847107
3,117,7,2420.9287846713423,2420.9287846713423,0.0,1627.84899006344,1257.200002670288,2050.274417612573,0.0,0.26898328087954226,0.005379665617590845,-500.246070885143,0.8412885069847107
3,117,8,2002.5565515518902,2002.5565515518902,0.0,1663.8743497100074,1643.6000347137451,1982.2530028856434,0.0,1.4616834992309258,0.029233669984618516,-424.2056593736276,0.8412885069847107
3,117,9,1602.4531837459895,1602.4531837459895,0.0,1533.3837237623325,1845.1999425888062,1914.2314032626446,0.0,1.8999654909266361,0.03799930981853272,-314.3165649252832,0.8412885069847107
3,117,10,957.6382254713837,957.6382254713837,0.0,1384.2379910795507,1864.8000240325928,1438.1615601718993,0.0,1.9349126263179528,0.038698252526359056,-154.40833849409213,0.8412885069847107
3,117,11,904.384409285571,904.384409285571,0.0,1251.5107774004728,1696.8000173568726,1349.63295266943,0.0,2.034828627040852,0.040696572540817044,-142.66420446568574,0.8412885069847107
3,117,12,1556.6758660642588,1556.6758660642588,0.0,1714.0813796653683,1358.0000400543213,1200.5492185916205,0.0,2.265393079570188,0.045307861591403764,-284.62647472451954,0.8412885069847107
3,117,13,2215.4933945969615,2215.4933945969615,0.0,1999.9995213395769,884.8000407218933,1100.284518022264,0.0,0.4697978507071099,0.009395957014142198,-455.4725973299194,0.8412885069847107
3,117,14,2596.438078203302,2596.438078203302,0.0,1964.783279044531,208.37600468301775,840.0240720865628,0.0,0.33658776130263135,0.006731755226052627,-580.6378788903709,0.8412885069847107
3,117,15,2186.45574017257,2186.45574017257,0.0,1522.3430102162913,0.0,664.1045225925513,0.0,0.41036818638318096,0.008207363727663619,-588.7227817710922,0.8412885069847107
3,117,16,1933.5068580825086,1933.5068580825086,0.0,1377.4803410819206,0.0,556.0116460410741,0.0,0.743547975693204,0.01487095951386408,-545.2184823974703,0.8412885069847107
3,117,17,1785.7149225133153,1785.7149225133153,0.0,1223.7184249348375,0.0,561.9813391883047,0.0,0.757919508656002,0.01515839017312004,-465.1546443780152,0.8412885069847107
3,117,18,1414.8666885697774,1414.8666885697774,0.0,1099.0813409169502,0.0,315.7709606197096,0.0,0.7193516558707813,0.014387033117415626,-342.32015608036266,0.8412885069847107
3,117,19,1396.5946673918165,1396.5946673918165,0.0,1190.8815174091835,0.0,205.70565903098426,0.0,0.37454758244237496,0.007490951648847499,-313.1247759250068,0.8412885069847107
3,117,20,1453.1475407351286,1453.1475407351286,0.0,1414.6001816742328,0.0,38.541498857784504,0.0,0.29301015557336996,0.005860203111467399,-300.10574259287597,0.8412885069847107
3,117,21,1492.026722591611,1492.026722591611,0.0,1474.0395785581964,0.0,17.958609920604996,0.0,1.4267056404824174,0.02853411280964835,-288.53806802173153,0.8412885069847107
3,117,22,1693.228626117355,1693.228626117355,0.0,1689.3347322826583,0.0,3.868235932764932,0.0,1.2828950965815267,0.025657901931630533,-351.9578569844889,0.8412885069847107
3,117,23,2106.373370968079,2106.373370968079,0.0,2102.483674264634,0.0,3.868235932764932,0.0,1.0730385340167459,0.021460770680334917,-446.69865762234394,0.8412885069847107
3,117,24,2415.3076079336483,2415.3076079336483,0.0,2411.423364062648,0.0,3.868235932764932,0.0,0.8003969117753584,0.01600793823550717,-516.9122524848628,0.8412885069847107
4,160,1,290.601037491177,290.601037491177,0.0,1615.4757968538381,0.0,119.38735691419507,1444.27130818367,0.45959534069613117,0.009191906813922623,-1.7946351077380172,0.8412885069847107
4,160,2,1087.9743331846312,1087.9743331846312,0.0,1651.168036584515,0.0,111.16314510884814,674.3787039849217,1.092773809480807,0.02185547618961614,-183.40674460737944,0.8412885069847107
4,160,3,2026.3898405440127,2026.3898405440127,0.0,1904.6300164888733,0.0,125.13849135217669,3.4083702397614988,1.485147136199516,0.029702942723990322,-400.7527092003211,0.8412885069847107
4,160,4,2693.2596001765846,2693.2596001765846,0.0,2582.0916704886063,0.0,111.16314510884814,0.0,0.2392289565031902,0.004784579130063804,-548.5133554474912,0.8412885069847107
4,160,5,2373.2574374331916,2373.2574374331916,0.0,2262.455999936475,0.0,110.79260183109885,0.0,0.44178328088007035,0.008835665617601407,-465.9095313734356,0.8412885069847107
4,160,6,2300.36974003891,2300.36974003891,0.0,2300.3612102012285,0.0,0.0,0.0,0.42649188408905303,0.00852983768178106,-456.52390455631416,0.8412885069847107
4,160,7,2552.8603391778192,2552.8603391778192,0.0,2552.847839000503,0.0,0.0,0.0,0.6250088658321662,0.012500177316643324,-532.6546045868715,0.8412885069847107
4,160,8,2314.485017552287,2314.485017552287,0.0,2314.471506991028,0.0,0.0,0.0,0.6755280629344718,0.013510561258689435,-569.8851146830514,0.8412885069847107
4,160,9,2377.7306170942547,2377.7306170942547,0.0,2244.3245164769132,0.0,133.3928874407446,0.0,0.660658829876315,0.0132131765975263,-618.401872713556,0.8412885069847107
4,160,10,2212.8593069779185,2212.8593069779185,0.0,1827.011510305434,83.0059991004467,468.845491445096,0.0,0.4152163917621188,0.008304327835242375,-599.3170748169791,0.8412885069847107
4,160,11,1911.2334361180358,1911.2334361180358,0.0,1721.053280701734,741.9999599456787,932.1759029519636,0.0,0.21062050084630357,0.004212410016926071,-532.6445067624419,0.8412885069847107
4,160,12,1911.1271805511483,1911.1271805511483,0.0,1520.2014132012089,1234.8000407218933,1625.7212416731247,0.0,0.2283199354007337,0.004566398708014674,-442.09158027100034,0.8412885069847107
4,160,13,1842.6556562304831,1842.6556562304831,0.0,1526.2929538488122,1607.200002670288,1923.549055750478,0.0,0.6824650740426819,0.013649301480853637,-376.2034025860278,0.8412885069847107
4,160,14,1002.3195339703964,1002.3195339703964,0.0,1562.6038075713557,1811.6000413894653,1251.2866412612343,0.0,1.4563263635876418,0.02912652727175291,-156.26088071362375,0.8412885069847107
4,160,15,371.05933813436013,371.05933813436013,0.0,1362.0613123076405,1831.1999559402466,840.1810488489189,0.0,0.846645902365939,0.01693291804731878,-7.2053285767342174,0.8412885069847107
4,160,16,294.3873680478156,294.3873680478156,0.0,1350.7349742038696,1657.6000213623047,601.2350981488714,0.0,0.8658528689709719,0.017317057379419465,10.103704266786906,0.8412885069847107
4,160,17,735.3914932692712,735.3914932692712,0.0,1629.7527188424597,1321.6000080108643,427.2266344213051,0.0,0.6074008185379398,0.012148016370758796,-82.38350949291981,0.8412885069847107
4,160,18,1315.1198509427559,1315.1198509427559,0.0,1843.0967789114943,854.0000200271606,326.0065758647948,0.0,0.8258096813622551,0.0165161936272451,-203.34765509495554,0.8412885069847107
4,160,19,1692.7760071757102,1692.7760071757102,0.0,1632.8935451234588,188.38398915863053,248.25387303226327,0.0,0.6289089309330365,0.01257817861866073,-314.01652873787634,0.8412885069847107
4,160,20,1834.8191083195165,1834.8191083195165,0.0,1497.977108589385,0.0,336.84167038873625,0.0,0.016467069776121557,0.00032934139552243114,-433.310751284308,0.8412885069847107
4,160,21,1766.1201477893287,1766.1201477893287,0.0,1380.8591660807356,0.0,385.260981708593,0.0,0.0,0.0,-378.2474170325543,0.8412885069847107
4,160,22,1850.4728783760859,1850.4728783760859,0.0,1345.9284178616663,0.0,504.539862410462,0.0,0.22990519787491337,0.004598103957498267,-398.8639730860822,0.8412885069847107
4,160,23,1833.3007595947565,1833.3007595947565,0.0,1343.2634585345452,0.0,490.02718507938096,0.0,0.5057990415191504,0.010115980830383009,-374.0146589792838,0.8412885069847107
4,160,24,1807.3371140755673,1807.3371140755673,0.0,1398.7527813042348,0.0,408.57413411124674,0.0,0.5099330042881434,0.010198660085762867,-323.1601887277138,0.8412885069847107
5,230,1,279.60012114322205,279.60012114322205,0.0,1491.7904467437074,0.0,229.9008119055212,1442.1043246984482,0.6593596220760833,0.013187192441521667,11.56872284436404,0.8412885069847107
5,230,2,889.0071264188811,889.0071264188811,0.0,1354.066173362771,0.0,204.90166158809853,669.9955385108865,1.7414989449022755,0.03482997889804551,-111.56435115394072,0.8412885069847107
5,230,3,1515.8713748717323,1515.8713748717323,0.0,1430.685450280293,0.0,94.84366917209044,9.714110490251901,2.8182954800290982,0.056365909600581965,-220.97255501284383,0.8412885069847107
5,230,4,1843.78514136578,1843.78514136578,0.0,1783.7763813864387,0.0,60.001917537685294,0.0,0.3421220828023208,0.006842441656046416,-273.50890070812005,0.8412885069847107
5,230,5,1791.4088585054408,1791.4088585054408,0.0,1665.206959855321,0.0,126.18783432226944,0.0,0.7032163925169144,0.014064327850338287,-259.6768138258496,0.8412885069847107
5,230,6,2579.616586539569,2579.616586539569,0.0,2503.0072018080946,0.0,76.59762820113309,0.0,0.5878265170733421,0.011756530341466842,-389.35298849697665,0.8412885069847107
5,230,7,2883.622567010931,2883.622567010931,0.0,2854.5164331020896,0.0,29.082788003513073,0.0,1.1672952664185665,0.02334590532837133,-448.0595052150137,0.8412885069847107
5,230,8,3130.0602026689803,3130.0602026689803,0.0,3100.9526230060155,0.0,29.082788003513073,0.0,1.2395829726115082,0.024791659452230164,-493.73477572956097,0.8412885069847107
5,230,9,3025.8207498322763,3025.8207498322763,0.0,2996.715708690378,0.0,29.082788003513073,0.0,1.112656919269206,0.02225313838538412,-481.559094745576,0.8412885069847107
5,230,10,2827.798647374325,2827.798647374325,0.0,2798.6955561975487,0.0,29.082788003513073,0.0,1.0151586631642617,0.020303173263285235,-458.46372277141586,0.8412885069847107
5,230,11,2379.554699048105,2379.554699048105,0.0,2326.2738425304306,0.0,53.26324741858776,0.0,0.8804549543193207,0.017609099086386415,-391.30612428859473,0.8412885069847107
5,230,12,1897.383419729261,1897.383419729261,0.0,1798.4100404882772,36.41399863815309,135.3705242359302,0.0,0.8426821603304546,0.016853643206609092,-330.4255306717264,0.8412885069847107
5,230,13,959.3483014897114,959.3483014897114,0.0,1512.7775233717985,736.400032043457,182.96420527285926,0.0,0.3302444255339765,0.00660488851067953,-128.38798251769248,0.8412885069847107
5,230,14,400.0122167601503,400.0122167601503,0.0,1431.5806855889189,1234.8000407218933,203.206696213996,0.0,1.2437839564369835,0.02487567912873967,-7.032723827681622,0.8412885069847107
5,230,15,23.27125519713056,29.895495991789556,6.624240794658995,1159.5771180747279,1607.200002670288,470.86825443705726,0.0,1.2942677816783488,0.025885355633566975,67.55658061293447,0.8412885069847107
5,230,16,-127.64945420599899,0.0,127.64945420599899,1241.3741719222742,1814.4000053405762,445.37214971089213,0.0,0.21147507054397607,0.0042295014108795215,89.40849022851893,0.8412885069847107
5,230,17,-380.83832673878044,0.0,380.83832673878044,1238.6139609153256,1822.800064086914,203.33843466296966,0.0,0.46708849191423596,0.00934176983828472,122.34222109184572,0.8412885069847107
5,230,18,119.14698488915165,119.14698488915165,0.0,1484.9375450662496,1660.3999853134155,294.5921328744902,0.0,0.8646130913723127,0.017292261827446254,50.75356586277373,0.8412885069847107
5,230,19,673.4888884304186,673.4888884304186,0.0,1660.1147789553884,1321.6000080108643,334.97410453446946,0.0,0.0006475712570168379,1.2951425140336759e-05,-48.85553829647688,0.8412885069847107
5,230,20,1350.6974595968536,1350.6974595968536,0.0,1802.8834769145906,848.4000086784363,396.1830467208656,0.0,1.5472319916893795,0.03094463983378759,-172.20985200272324,0.8412885069847107
5,230,21,1690.3545123951653,1690.3545123951653,0.0,1512.6346458520572,175.61601084136979,353.3264723009537,0.0,0.47025417621915366,0.009405083524383073,-256.67252407676546,0.8412885069847107
5,230,22,1593.4305033459004,1593.4305033459004,0.0,1333.079227216433,0.0,260.35127612946735,0.0,0.0,0.0,-282.5140742170461,0.8412885069847107
5,230,23,1406.7407499442645,1406.7407499442645,0.0,1234.8067643207928,0.0,171.93037058703626,0.0,0.18075182178001192,0.0036150364356002385,-236.82818759887022,0.8412885069847107
5,230,24,1429.5255639134675,1429.5255639134675,0.0,1270.1658841355797,0.0,159.3596797778878,0.0,0.0,0.0,-227.67887893222098,0.8412885069847107
6,251,1,151.56362875452288,151.56362875452288,0.0,1333.079227216433,0.0,260.35127612946735,1441.882762312889,0.7943860755788013,0.015887721511576025,38.7126236167279,0.8412885069847107
6,251,2,735.4487777316039,735.4487777316039,0.0,1234.8067643207928,0.0,171.93037058703626,671.3252999903611,1.8471407068012535,0.03694281413602507,-89.23329991732842,0.8412885069847107
6,251,3,1420.9874987263895,1420.9874987263895,0.0,1270.1658841355797,0.0,159.3596797778878,8.58913001080091,2.5532411861428628,0.051064823722857255,-225.89986746559532,0.8412885069847107
6,251,4,1364.6826776842909,1364.6826776842909,0.0,1240.3746816928506,0.0,124.30799599144041,0.0,0.0,0.0,-203.3097687402232,0.8412885069847107
6,251,5,1445.0626160789702,1445.0626160789702,0.0,1310.9500438026832,0.0,134.11257227628715,0.0,0.0,0.0,-202.64182120919514,0.8412885069847107
6,251,6,1698.213115914476,1698.213115914476,0.0,1391.2336397949966,0.0,306.9794761194793,0.0,0.0,0.0,-235.73734343541372,0.8412885069847107
6,251,7,1898.5516424110651,1898.5516424110651,0.0,1568.1717249434137,0.0,330.37257295985216,0.0,0.36722538996336596,0.007344507799267319,-265.41695155200017,0.8412885069847107
6,251,8,2185.5047028558783,2185.5047028558783,0.0,1948.4125163624944,0.0,237.083631271731,0.0,0.427761082655298,0.00855522165310596,-317.5807293063934,0.8412885069847107
6,251,9,2813.213062649884,2813.213062649884,0.0,2649.763944071749,0.0,163.4491185781348,0.0,0.0,0.0,-426.4532920103088,0.8412885069847107
6,251,10,3166.499500422312,3166.499500422312,0.0,3029.8854751684157,0.0,136.60030265709975,0.0,0.6861298398281868,0.013722596796563735,-488.0139718679859,0.8412885069847107
6,251,11,2784.7388672351985,2784.7388672351985,0.0,2674.439087453712,0.0,110.28313226970377,0.0,0.8323755891348483,0.016647511782696967,-419.20516535350134,0.8412885069847107
6,251,12,2439.3198640746396,2439.3198640746396,0.0,2434.492277062861,0.0,4.809569986455432,0.0,0.9008512661594636,0.018017025323189273,-370.2289996430124,0.8412885069847107
6,251,13,2653.0474460613314,2653.0474460613314,0.0,2653.023639229903,0.0,0.0,0.0,1.1903415714407117,0.023806831428814235,-440.89106248542976,0.8412885069847107
6,251,14,2522.650108343927,2522.650108343927,0.0,2522.6282649620557,0.0,0.0,0.0,1.0921690935798978,0.021843381871597956,-527.6716042800454,0.8412885069847107
6,251,15,1888.4147581196735,1888.4147581196735,0.0,1878.6461411224302,53.815998240947735,63.56417719995368,0.0,1.0219019118773431,0.020438038237546863,-394.23926016012365,0.8412885069847107
6,251,16,1103.966757677789,1103.966757677789,0.0,1479.4647488922662,680.4000020027161,304.8878393419143,0.0,0.7085723162334467,0.014171446324668935,-187.12250232356274,0.8412885069847107
6,251,17,914.8403216816964,914.8403216816964,0.0,1298.3864777151796,1159.2000126838684,775.6445552255072,0.0,0.4650712439051574,0.009301424878103148,-152.48928172663636,0.8412885069847107
6,251,18,791.7846323955602,791.7846323955602,0.0,1191.8810076386071,1537.2000694274902,1137.0912237371404,0.0,0.6235223651556154,0.012470447303112309,-126.65849662099063,0.8412885069847107
6,251,19,505.8724839020158,505.8724839020158,0.0,1201.1133745672096,1727.5999546051025,1032.3213455569858,0.0,1.8859191461542135,0.03771838292308427,-43.87851820355482,0.8412885069847107
6,251,20,259.4254176507356,259.4254176507356,0.0,1135.5349416774823,1691.1999225616455,815.0521939392787,0.0,1.9102297810111857,0.038204595620223714,15.84188902429208,0.8412885069847107
6,251,21,653.3530433141286,653.3530433141286,0.0,1361.06195255997,1587.5999212265015,879.8584509269748,0.0,1.6280526842615828,0.032561053685231656,-66.92214735434177,0.8412885069847107
6,251,22,1105.6302988256782,1105.6302988256782,0.0,1520.4394119190247,1262.8000140190125,847.9801499242311,0.0,0.5375500717441639,0.010751001434883278,-155.52083939734214,0.8412885069847107
6,251,23,1426.874583441822,1426.874583441822,0.0,1574.0728927131147,811.9999766349792,664.7900709914034,0.0,0.5798186141621198,0.011596372283242395,-220.4193837700795,0.8412885069847107
6,251,24,2060.0556315356735,2060.0556315356735,0.0,1511.1594191505083,157.30399628496173,706.1913977903276,0.0,0.44054398996973276,0.008810879799394655,-395.3825248702298,0.8412885069847107
7,467,1,1574.8491405185855,1574.8491405185855,0.0,2210.060008089624,0.0,805.6286884520947,1440.855649113655,0.8046545260954607,0.016093090521909215,-241.45479899653736,0.8412885069847107
7,467,2,1879.5465151309015,1879.5465151309015,0.0,2286.0129146936124,0.0,270.4217791851721,676.9178731372174,1.484719466706831,0.029694389334136595,-288.9565718992949,0.8412885069847107
7,467,3,2500.6058537848326,2500.6058537848326,0.0,2136.638838942751,0.0,368.0525428073638,4.105746391192207,1.010921295485634,0.02021842590971268,-391.8302627961901,0.8412885069847107
7,467,4,2323.638523858489,2323.638523858489,0.0,2009.4842399788458,0.0,314.14510015129656,0.0,0.4591864173120186,0.009183728346240372,-344.94459574655565,0.8412885069847107
7,467,5,2654.257530304757,2654.257530304757,0.0,2417.455535512551,0.0,236.7954476365989,0.0,0.32735778037107366,0.006547155607421473,-386.61467008890514,0.8412885069847107
7,467,6,2470.4201791023493,2470.4201791023493,0.0,2378.7332485093307,0.0,91.6805307861952,0.0,0.31999034116125813,0.006399806823225163,-333.61415915235875,0.8412885069847107
7,467,7,2619.932332116225,2619.932332116225,0.0,2554.307146928162,0.0,65.61472082624235,0.0,0.5232180910330619,0.010464361820661239,-344.07053757778385,0.8412885069847107
7,467,8,2719.9302924846734,2719.9302924846734,0.0,2610.6366417066324,0.0,109.27819902412028,0.0,0.7725876960309463,0.015451753920618927,-335.0955279064795,0.8412885069847107
7,467,9,3216.88436397938,3216.88436397938,0.0,3130.4164467299947,0.0,86.45215531454902,0.0,0.7880967418150142,0.015761934836300284,-395.2651252773536,0.8412885069847107
