timestamp,residential_load_kw,source_observation_count,source_dataset,source_period,calendar_mapping
2022-01-01 00:00:00,0.4491521739130435,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 01:00:00,0.5595978260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 02:00:00,0.6340652173913043,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 03:00:00,0.6286304347826086,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 04:00:00,0.6014782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 05:00:00,0.5829347826086957,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 06:00:00,0.6012934782608695,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 07:00:00,0.5364021739130436,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 08:00:00,0.5370380434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 09:00:00,0.44668478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 10:00:00,0.3642173913043479,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 11:00:00,0.34954347826086957,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 12:00:00,0.3651195652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 13:00:00,0.35572826086956527,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 14:00:00,0.4158152173913044,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 15:00:00,0.4570434782608696,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 16:00:00,0.47659782608695656,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 17:00:00,0.4211847826086957,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 18:00:00,0.4223804347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 19:00:00,0.40896739130434784,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 20:00:00,0.4112173913043478,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 21:00:00,0.4331521739130435,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 22:00:00,0.45220652173913045,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-01 23:00:00,0.5387391304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 00:00:00,0.5300434782608695,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 01:00:00,0.6228333333333333,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 02:00:00,0.6803514492753624,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 03:00:00,0.664141304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 04:00:00,0.5696630434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 05:00:00,0.5281630434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 06:00:00,0.4882608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 07:00:00,0.41789130434782606,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 08:00:00,0.3926304347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 09:00:00,0.37071739130434783,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 10:00:00,0.3294782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 11:00:00,0.29393478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 12:00:00,0.29467391304347823,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 13:00:00,0.326945652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 14:00:00,0.4229565217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 15:00:00,0.5297119565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 16:00:00,0.48439130434782607,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 17:00:00,0.4032934782608696,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 18:00:00,0.4047608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 19:00:00,0.32668478260869566,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 20:00:00,0.35377173913043475,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 21:00:00,0.3452065217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 22:00:00,0.3799239130434782,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-02 23:00:00,0.4341413043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 00:00:00,0.48280434782608694,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 01:00:00,0.6567119565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 02:00:00,0.7001521739130435,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 03:00:00,0.6608967391304348,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 04:00:00,0.6509130434782608,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 05:00:00,0.6261358695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 06:00:00,0.5654565217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 07:00:00,0.4449456521739131,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 08:00:00,0.3844565217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 09:00:00,0.38905434782608694,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 10:00:00,0.3577608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 11:00:00,0.34457608695652175,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 12:00:00,0.34710869565217395,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 13:00:00,0.3580978260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 14:00:00,0.4092282608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 15:00:00,0.4754239130434783,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 16:00:00,0.4887608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 17:00:00,0.505,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 18:00:00,0.449,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 19:00:00,0.48383695652173914,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 20:00:00,0.4617391304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 21:00:00,0.3978586956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 22:00:00,0.4111630434782608,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-03 23:00:00,0.4538478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 00:00:00,0.4974891304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 01:00:00,0.6950652173913043,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 02:00:00,0.7182717391304348,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 03:00:00,0.7609456521739131,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 04:00:00,0.6677826086956522,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 05:00:00,0.6081413043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 06:00:00,0.5176630434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 07:00:00,0.45105434782608694,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 08:00:00,0.4055652173913043,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 09:00:00,0.3858478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 10:00:00,0.3590760869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 11:00:00,0.2896739130434782,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 12:00:00,0.27019565217391306,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 13:00:00,0.28432608695652173,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 14:00:00,0.353195652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 15:00:00,0.4596086956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 16:00:00,0.5228478260869566,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 17:00:00,0.43405434782608693,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 18:00:00,0.41304347826086957,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 19:00:00,0.44068478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 20:00:00,0.3620760869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 21:00:00,0.34693478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 22:00:00,0.30042391304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-04 23:00:00,0.37610869565217386,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 00:00:00,0.4142717391304348,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 01:00:00,0.49948007246376813,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 02:00:00,0.5796123188405797,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 03:00:00,0.6002826086956522,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 04:00:00,0.5996630434782608,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 05:00:00,0.5873369565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 06:00:00,0.4768804347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 07:00:00,0.35325,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 08:00:00,0.3094673913043478,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 09:00:00,0.3038695652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 10:00:00,0.29445652173913045,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 11:00:00,0.2771630434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 12:00:00,0.2373478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 13:00:00,0.3182336956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 14:00:00,0.4025869565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 15:00:00,0.4964021739130434,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 16:00:00,0.47394565217391305,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 17:00:00,0.41335869565217387,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 18:00:00,0.29643478260869566,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 19:00:00,0.2818369565217392,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 20:00:00,0.28783695652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 21:00:00,0.26925,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 22:00:00,0.3049782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-05 23:00:00,0.306,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 00:00:00,0.3879891304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 01:00:00,0.581554347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 02:00:00,0.6144673913043478,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 03:00:00,0.5669130434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 04:00:00,0.5311086956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 05:00:00,0.4768586956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 06:00:00,0.38601086956521735,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 07:00:00,0.28500000000000003,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 08:00:00,0.2629565217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 09:00:00,0.23147826086956522,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 10:00:00,0.2247608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 11:00:00,0.24484782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 12:00:00,0.25595652173913047,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 13:00:00,0.2632391304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 14:00:00,0.34976086956521735,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 15:00:00,0.41409782608695656,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 16:00:00,0.3368152173913043,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 17:00:00,0.3051086956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 18:00:00,0.33321739130434785,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 19:00:00,0.3271195652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 20:00:00,0.30830434782608696,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 21:00:00,0.3463478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 22:00:00,0.37293478260869567,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-06 23:00:00,0.3904565217391304,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 00:00:00,0.4576358695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 01:00:00,0.5187608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 02:00:00,0.6384565217391305,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 03:00:00,0.5839782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 04:00:00,0.5096630434782609,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 05:00:00,0.4860543478260869,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 06:00:00,0.38930434782608697,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 07:00:00,0.30342391304347827,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 08:00:00,0.26121739130434785,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 09:00:00,0.23706521739130434,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 10:00:00,0.2361304347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 11:00:00,0.24328260869565219,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 12:00:00,0.23191304347826086,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 13:00:00,0.2736413043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 14:00:00,0.35879347826086955,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 15:00:00,0.45915217391304347,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 16:00:00,0.40287500000000004,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 17:00:00,0.34452173913043477,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 18:00:00,0.29030434782608694,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 19:00:00,0.2803152173913044,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 20:00:00,0.3044782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 21:00:00,0.3647173913043478,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 22:00:00,0.3295108695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-07 23:00:00,0.3025760869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 00:00:00,0.4299891304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 01:00:00,0.5395652173913044,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 02:00:00,0.6171032608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 03:00:00,0.6234782608695653,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 04:00:00,0.509036231884058,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 05:00:00,0.4315398550724638,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 06:00:00,0.36495652173913046,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 07:00:00,0.2848586956521739,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 08:00:00,0.2778260869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 09:00:00,0.23815217391304347,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 10:00:00,0.23896739130434783,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 11:00:00,0.22964130434782606,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 12:00:00,0.24306521739130438,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 13:00:00,0.2772608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 14:00:00,0.33310869565217394,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 15:00:00,0.46158695652173914,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 16:00:00,0.3783478260869565,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 17:00:00,0.3468369565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 18:00:00,0.3073369565217391,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 19:00:00,0.26858695652173914,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 20:00:00,0.24706521739130435,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 21:00:00,0.28832608695652173,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 22:00:00,0.3076521739130435,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-08 23:00:00,0.28997826086956524,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 00:00:00,0.4341413043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 01:00:00,0.5359945652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 02:00:00,0.5918641304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 03:00:00,0.5995,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 04:00:00,0.5752608695652174,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 05:00:00,0.480695652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 06:00:00,0.38630434782608697,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 07:00:00,0.2723260869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 08:00:00,0.26553260869565215,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 09:00:00,0.24152173913043476,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 10:00:00,0.229,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 11:00:00,0.23584782608695654,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 12:00:00,0.23743478260869566,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 13:00:00,0.25307608695652173,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 14:00:00,0.32969565217391306,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 15:00:00,0.4292391304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 16:00:00,0.44578260869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 17:00:00,0.3623913043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 18:00:00,0.35435326086956526,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 19:00:00,0.400695652173913,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 20:00:00,0.34904347826086957,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 21:00:00,0.3408913043478261,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 22:00:00,0.3680652173913044,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-09 23:00:00,0.4424782608695652,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 00:00:00,0.470304347826087,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 01:00:00,0.5387282608695653,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 02:00:00,0.6578260869565217,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 03:00:00,0.6181521739130434,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 04:00:00,0.5434891304347825,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 05:00:00,0.5792934782608696,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 06:00:00,0.5549891304347826,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 07:00:00,0.40595652173913044,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
2022-01-10 08:00:00,0.34296739130434784,23,Pecan Street California 15-minute,2014-2018,Historical month-day-hour mean mapped to 2022
