episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
1,24,24,-132599.37533260873,-5664.278216413964,-25387.019423238955,-126935.09711619477,-121757.86057044582,-899.684237066556,45,9,False,-899.684237066556,-1430.203741422001,-121757.86057044582,-1332.5781161284824,-1514.7704511319143,-132599.37533260873,-5664.278216413964,-25387.019423238955,45,9
2,24,48,-24451.153710629434,-5335.749547039717,-3823.080832717943,-19115.404163589716,-9250.87659749239,-1165.8625679585912,120,24,False,-5915.013798048442,-9250.87659749239,-1165.8625679585912,-1360.157112932371,-1423.494087157922,-78525.26452161909,-5500.013881726841,-14605.05012797845,165,33
