episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
139,24,936,-15406.015316110217,-6969.340071468062,-1687.3350489284308,-8436.675244642154,-1995.3178936567292,-1453.7636361102718,120,24,False,-1602.505249961942,-1820.5230443378766,-1453.7636361102718,-1564.5654205753347,-1995.3178936567292,-14621.03309252453,-6791.1267558682375,-1565.9812673312586,4680,936
140,24,960,-15902.280033012357,-7189.91211112223,-1742.4735843780254,-8712.367921890127,-2035.6525036739567,-1512.0641186668004,120,24,False,-1664.5287329559208,-1832.5439767396176,-1512.0641186668004,-1667.5785898538315,-2035.6525036739567,-14630.620667378878,-6776.873152989645,-1570.7495028778471,4800,960
141,24,984,-13473.93524951491,-6111.061007465433,-1472.5748484098954,-7362.874242049477,-1728.3709985781654,-1275.5627729377813,120,24,False,-1394.7531432219403,-1546.1858542406587,-1275.5627729377813,-1418.0014730709318,-1728.3709985781654,-14743.53005087029,-6826.911268772356,-1583.3237564195863,4920,984
142,24,1008,-13195.014312719057,-5971.739571496315,-1444.6549482445485,-7223.274741222742,-1724.4049245223123,-1235.3901204644224,120,24,False,-1382.3936380903583,-1525.607077601352,-1235.3901204644224,-1355.4789805442967,-1724.4049245223123,-14541.04052803288,-6715.74724584114,-1565.0586564383477,5040,1008
143,24,1032,-10782.824743358524,-4767.919562863003,-1202.9810360991044,-6014.905180495522,-1432.7327140376415,-1031.5064602844104,120,24,False,-1141.8230558855105,-1261.180115955155,-1031.5064602844104,-1147.6628343328048,-1432.7327140376415,-14463.933109619014,-6662.379279597252,-1560.3107660043522,5160,1032
144,24,1056,-13880.000134438698,-6363.658948355581,-1503.2682372166232,-7516.341186083117,-1771.1788791190213,-1293.8099572355409,120,24,False,-1416.7198473883739,-1590.8437514842365,-1293.8099572355409,-1443.788750855944,-1771.1788791190213,-14463.096118491687,-6654.615057960264,-1561.6962121062847,5280,1056
145,24,1080,-10399.226711747648,-4278.783632369976,-1224.0886158755343,-6120.443079377672,-1430.012741663821,-1067.5342077043654,120,24,False,-1145.7346621186575,-1283.0177592545094,-1067.5342077043654,-1194.1437086363183,-1430.012741663821,-13615.763891447205,-6194.137203200515,-1484.325337649338,5400,1080
146,24,1104,-14405.507278828172,-6381.545030854668,-1604.792449594701,-8023.962247973505,-1889.9965416132811,-1395.4589138520842,120,24,False,-1488.5428398580457,-1675.7514078102076,-1395.4589138520842,-1574.212544839887,-1889.9965416132811,-13654.4765775507,-6189.745762763179,-1492.946162957504,5520,1104
147,24,1128,-13378.85905223378,-6034.164636341662,-1468.9388831784236,-7344.694415892118,-1727.9746859539923,-1281.5243032532449,120,24,False,-1366.8110391388866,-1550.4577671748652,-1281.5243032532449,-1417.9266203711275,-1727.9746859539923,-13615.334090038112,-6155.9491506932745,-1491.876987868967,5640,1128
148,24,1152,-15952.512594097738,-6957.454010354249,-1799.0117167486976,-8995.058583743488,-2123.2025343161235,-1558.91686451483,120,24,False,-1651.5425508119818,-1897.6575524074844,-1558.91686451483,-1763.739081693069,-2123.2025343161235,-13635.103777218104,-6145.014546629313,-1498.0178461177577,5760,1152
149,24,1176,-21465.68776434395,-9920.528897469496,-2309.031773374891,-11545.158866874455,-2720.972155288539,-1994.0083221687469,120,24,False,-2144.23096483286,-2425.7739603641025,-1994.0083221687469,-2260.1734642202055,-2720.972155288539,-14282.638138742594,-6465.370905171535,-1563.4534467142116,5880,1176
150,24,1200,-14252.478983293127,-6254.000779487675,-1599.6956407610905,-7998.478203805453,-1859.8312654368676,-1400.3230394350671,120,24,False,-1508.180250517981,-1677.2061052992128,-1400.3230394350671,-1552.9375431163242,-1859.8312654368676,-14612.461268375171,-6620.962601284302,-1598.2997334181746,6000,1200
151,24,1224,-7972.341910336304,-2740.740375715278,-1046.3203069242052,-5231.601534621026,-1238.8615861091691,-906.7545076589626,120,24,False,-970.6337826669594,-1108.8562470935162,-906.7545076589626,-1006.4954110924187,-1238.8615861091691,-14414.696887037042,-6490.555714367747,-1584.8282345338591,6120,1224
152,24,1248,-9305.11812927472,-3769.4076560517638,-1107.1420946445915,-5535.710473222957,-1275.4814985517635,-969.5755760593878,120,24,False,-1045.2958688075435,-1170.265534749891,-969.5755760593878,-1075.0919950543714,-1275.4814985517635,-14033.140091394696,-6286.124811126176,-1549.4030560537042,6240,1248
153,24,1272,-6119.110049292376,-1694.7448751607212,-884.873034826331,-4424.365174131655,-1029.7571802878708,-753.8325864390665,120,24,False,-851.1260972944384,-940.8868673214258,-753.8325864390665,-848.7624427888531,-1029.7571802878708,-13264.047095061436,-5864.62262925886,-1479.8848931605155,6360,1272
154,24,1296,-10653.691532901596,-4392.581565531682,-1252.2219934739828,-6261.109967369914,-1489.6333903652644,-1082.159166381758,120,24,False,-1141.6844675710881,-1330.7298521841442,-1082.159166381758,-1216.903090867659,-1489.6333903652644,-13079.639078224907,-5747.045067926552,-1466.5188020596709,6480,1296
155,24,1320,-7756.232617243381,-2851.733556409865,-980.8998121667033,-4904.4990608335165,-1147.3776619448292,-842.0572014645381,120,24,False,-938.7877745866734,-1039.8280405092241,-842.0572014645381,-936.4483823282513,-1147.3776619448292,-12464.050496922198,-5410.969040063759,-1410.6162913716876,6600,1320
156,24,1344,-14056.152630767712,-6040.283920671368,-1603.173742019269,-8015.868710096344,-1887.7187335110523,-1389.790566924936,120,24,False,-1478.2380841110853,-1685.239797543492,-1389.790566924936,-1574.8815280057786,-1887.7187335110523,-12460.96293255958,-5388.073736619818,-1414.5778391879521,6720,1344
157,24,1368,-10400.838778578749,-4334.023995767317,-1213.3629565622864,-6066.8147828114315,-1447.2018264083683,-1036.0923538156849,120,24,False,-1121.9361722374326,-1280.247730580288,-1036.0923538156849,-1181.3366997696576,-1447.2018264083683,-12601.989960588695,-5455.3501543818,-1429.3279612413794,6840,1368
158,24,1392,-12963.216059275685,-5544.419453085683,-1483.7593212380004,-7418.796606190002,-1774.2150580564446,-1262.9995166229571,120,24,False,-1352.4738665918792,-1568.9451648241593,-1262.9995166229571,-1460.163000094561,-1774.2150580564446,-12586.052194068432,-5428.4021829021,-1431.5300022332667,6960,1392
159,24,1416,-12828.807063364238,-5625.321698382291,-1440.6970729963896,-7203.485364981948,-1693.6520602497321,-1242.5859687236034,120,24,False,-1343.130020538358,-1511.9262167170336,-1242.5859687236034,-1412.1910987532212,-1693.6520602497321,-12457.191781431135,-5361.201264247813,-1419.198103436665,7080,1416
160,24,1440,-8427.827679131606,-3241.2932227412366,-1037.3068912780736,-5186.534456390368,-1218.2746075965995,-898.7384717476856,120,24,False,-949.0884571452505,-1113.0201404627846,-898.7384717476856,-1007.4127794380478,-1218.2746075965995,-12083.469163737098,-5163.770319828763,-1383.9397687816672,7200,1440
161,24,1464,-20798.889594358305,-9542.1473311336,-2251.348452644941,-11256.742263224705,-2660.316313451835,-1944.1475810234867,120,24,False,-2071.2140074350864,-2375.358808915719,-1944.1475810234867,-2205.705552398578,-2660.316313451835,-12449.71688097927,-5335.324636012172,-1422.8784489934194,7320,1464
162,24,1488,-19177.571403591333,-8725.737733614518,-2090.366733995363,-10451.833669976815,-2464.536341109621,-1789.8918591024258,120,24,False,-1950.230635309501,-2207.3128819338717,-1789.8918591024258,-2039.8619525213953,-2464.536341109621,-12748.844735522884,-5473.024544118081,-1455.1640382809603,7440,1488
163,24,1512,-9331.307821335635,-3649.8328182693404,-1136.295000613259,-5681.475003066294,-1366.1485038981814,-965.4481828850652,120,24,False,-1029.5897618697147,-1206.8889292900017,-965.4481828850652,-1113.3996251233316,-1366.1485038981814,-12676.268889421739,-5417.120206888399,-1451.829736506668,7560,1512
164,24,1536,-12201.320796575834,-5246.155716713067,-1391.0330159725534,-6955.165079862767,-1651.329089024584,-1187.8688944453065,120,24,False,-1292.3560247334613,-1480.9866646375738,-1187.8688944453065,-1342.624407021841,-1651.329089024584,-12592.334922528595,-5361.245045306272,-1446.2179754444646,7680,1536
165,24,1560,-13019.638291519965,-5654.730701738958,-1472.9815179562013,-7364.907589781006,-1713.2816671903108,-1280.7955844270384,120,24,False,-1363.4509658727243,-1560.1053732789303,-1280.7955844270384,-1447.2739990120026,-1713.2816671903108,-12723.355501517211,-5430.042398774722,-1458.6626205484977,7800,1560
166,24,1584,-7203.196872970628,-2596.286751612538,-921.382024271618,-4606.91012135809,-1045.0595741506197,-802.114957120247,120,24,False,-859.880717935271,-991.0972641359812,-802.114957120247,-908.7576080159711,-1045.0595741506197,-12363.239981224333,-5240.779484812615,-1424.4920992823438,7920,1584
167,24,1608,-10488.767748287199,-4254.895219523019,-1246.774505752836,-6233.87252876418,-1463.9547288941983,-1081.249271597099,120,24,False,-1143.3940507882792,-1326.0214857103724,-1081.249271597099,-1219.2529917742304,-1463.9547288941983,-12218.735416027006,-5151.816013971684,-1413.3838804110642,8040,1608
168,24,1632,-14865.221282892624,-6592.691193425785,-1654.5060178933677,-8272.530089466838,-1955.308102684409,-1420.153343561689,120,24,False,-1517.4689589162388,-1766.5811280631542,-1420.153343561689,-1613.0185562413474,-1955.308102684409,-12164.370850466748,-5133.577873125259,-1406.1585954682978,8160,1632
169,24,1656,-16776.534506373075,-7469.03049360039,-1861.500802554537,-9307.504012772684,-2179.384593010067,-1612.75040964287,120,24,False,-1723.7196136751081,-1973.9492285086455,-1612.75040964287,-1817.7001679359935,-2179.384593010067,-11929.913187568207,-5011.002952931804,-1383.78204692728,8280,1656
170,24,1680,-12930.46988061687,-5615.380776597292,-1463.0178208039156,-7315.0891040195775,-1725.7451814305734,-1243.2821419916609,120,24,False,-1371.9257601383795,-1562.6861139705038,-1243.2821419916609,-1411.4499064884603,-1725.7451814305734,-11863.812732434391,-4979.071952787285,-1376.9481559294213,8400,1680
171,24,1704,-11151.90894798157,-4741.1919725815,-1282.1433950800142,-6410.7169754000715,-1471.9436604760756,-1122.7807589025028,120,24,False,-1198.6676832555283,-1355.7751958240976,-1122.7807589025028,-1261.549676941867,-1471.9436604760756,-12022.791084316657,-5079.094532630596,-1388.7393103372115,8520,1704
172,24,1728,-15203.313743053284,-6749.442330679645,-1690.774282474728,-8453.871412373639,-1979.0027635460306,-1463.4437888887867,120,24,False,-1573.1596045770084,-1792.6395901946607,-1463.4437888887867,-1645.6256651671522,-1979.0027635460306,-12317.700865005585,-5228.096266361991,-1417.9209197287184,8640,1728
173,24,1752,-21105.665525122065,-9564.329008247607,-2308.2673033748915,-11541.336516874459,-2733.4169980045535,-1988.7452761081768,120,24,False,-2129.174171238559,-2441.1148857144995,-1988.7452761081768,-2248.8851858086696,-2733.4169980045535,-13067.02863879707,-5621.5754730163335,-1489.0906331561464,8760,1752
174,24,1776,-11164.068338661109,-4678.44172298326,-1297.12532313557,-6485.626615677849,-1505.5785657115343,-1120.5199921067183,120,24,False,-1219.654992915806,-1384.9313142497454,-1120.5199921067183,-1254.9417506940447,-1505.5785657115343,-13092.547479085042,-5635.868480888914,-1491.3357996392258,8880,1776
175,24,1800,-17330.047983006392,-7820.74349913521,-1901.8608967742362,-9509.304483871181,-2234.197153038342,-1631.312413093355,120,24,False,-1770.79167343933,-2013.080968188075,-1631.312413093355,-1859.9222761120789,-2234.197153038342,-13571.238247373196,-5884.3189780251805,-1537.3838538696025,9000,1800
176,24,1824,-18076.944172058313,-8186.467440065727,-1978.095346398517,-9890.476731992585,-2339.711654116234,-1701.6261570864729,120,24,False,-1823.0122829421507,-2095.7198010593106,-1701.6261570864729,-1930.4068367884172,-2339.711654116234,-13772.277824437726,-5991.628153994899,-1556.1299340885648,9120,1824
177,24,1848,-10148.697850714507,-4196.042728431868,-1190.5310244565276,-5952.655122282638,-1390.657170710847,-1034.2896349462128,120,24,False,-1103.363907582763,-1262.7564162375054,-1034.2896349462128,-1161.5879928053096,-1390.657170710847,-13759.67077804451,-5984.729090628126,-1554.9883374832768,9240,1848
178,24,1872,-19010.77336392861,-8473.117518238476,-2107.531169138026,-10537.655845690131,-2464.386412114549,-1817.889986330489,120,24,False,-1943.7341050837665,-2241.6586907737874,-1817.889986330489,-2069.98665138754,-2464.386412114549,-14062.048643277158,-6131.163993885766,-1586.1769298782783,9360,1872
179,24,1896,-20506.22460647391,-9395.349139400787,-2222.175093414625,-11110.875467073123,-2607.3610632062278,-1930.4891369097754,120,24,False,-2052.826281180296,-2344.3962488206175,-1930.4891369097754,-2175.8027369562055,-2607.3610632062278,-14445.919520432642,-6319.665365936691,-1625.2508308991899,9480,1896
180,24,1920,-11616.99929018422,-4963.10372197612,-1330.7791136416201,-6653.8955682081005,-1582.5626491647029,-1152.7585726495188,120,24,False,-1220.0287259495778,-1418.2388123642188,-1152.7585726495188,-1280.3068080800817,-1582.5626491647029,-14605.378100985274,-6405.755890898436,-1639.9244420173673,9600,1920
181,24,1944,-12964.872999887051,-5601.477346110971,-1472.679130755216,-7363.39565377608,-1711.6385729134392,-1263.2767076950288,120,24,False,-1370.3305189602959,-1560.1447518014756,-1263.2767076950288,-1458.00510240584,-1711.6385729134392,-14213.677271261706,-6208.722391647304,-1600.9909759228813,9720,1944
182,24,1968,-24713.343857034313,-11496.09105366898,-2643.4505606730663,-13217.25280336533,-3120.465596859611,-2266.9508506344573,120,24,False,-2432.877623013223,-2805.264105596867,-2266.9508506344573,-2591.6946272611726,-3120.465596859611,-14490.465893933859,-6347.240057650027,-1628.6451672567664,9840,1968
183,24,1992,-20619.314024614243,-9458.575186801188,-2232.147767562611,-11160.738837813054,-2633.2526678910053,-1926.708296581338,120,24,False,-2037.6028751235367,-2381.719098006713,-1926.708296581338,-2181.455900210461,-2633.2526678910053,-15054.866204097789,-6637.6771760766205,-1683.437805604234,9960,1992
184,24,2016,-7062.415474640387,-2410.15392604706,-930.4523097186654,-4652.2615485933275,-1079.0827542708892,-798.905437147316,120,24,False,-881.4123329311299,-981.3860431474673,-798.905437147316,-911.474981096525,-1079.0827542708892,-14797.920938001014,-6495.877086543319,-1660.4087702915397,10080,2016
185,24,2040,-13728.611571825057,-5929.484727009434,-1559.8253689631244,-7799.1268448156225,-1833.362169635573,-1342.8615824038723,120,24,False,-1440.3346269477377,-1654.6979170446778,-1342.8615824038723,-1527.8705487837617,-1833.362169635573,-14833.36960201627,-6509.614787806842,-1664.750962841886,10200,2040
186,24,2064,-10755.799026119172,-4530.506506381258,-1245.0585039475827,-6225.292519737914,-1456.6011621188336,-1068.728872441707,120,24,False,-1147.842603329306,-1327.307109647302,-1068.728872441707,-1224.8127722007646,-1456.6011621188336,-15010.999709673697,-6606.325775545278,-1680.934786825684,10320,2064
187,24,2088,-11354.80671584234,-4768.243815394331,-1317.3125800896016,-6586.562900448008,-1517.2164281605494,-1128.1922909257023,120,24,False,-1228.3517779834342,-1417.7012604944566,-1128.1922909257023,-1295.1011428838654,-1517.2164281605494,-15054.301658051456,-6631.993205338845,-1684.461690542522,10440,2088
188,24,2112,-13524.979329253998,-5924.5857403942455,-1520.0787177719508,-7600.393588859753,-1776.9616515233936,-1312.5056740255725,120,24,False,-1402.1405335189984,-1622.0994207167657,-1312.5056740255725,-1486.686309075023,-1776.9616515233936,-14987.289560369527,-6598.587932687267,-1677.7403255364516,10560,2112
189,24,2136,-17321.682719758057,-7788.674872673704,-1906.6015694168705,-9533.007847084353,-2291.001046158793,-1628.92828169468,120,24,False,-1715.3097326964453,-2068.0305291475743,-1628.92828169468,-1829.7382573868606,-2291.001046158793,-15014.546971038775,-6614.5701516409345,-1679.995363879568,10680,2136
190,24,2160,-11215.455136916906,-4661.650950633907,-1310.7608372565999,-6553.804186283,-1554.2739331850394,-1123.8033919604668,120,24,False,-1212.710615508139,-1387.0007329343653,-1123.8033919604668,-1276.0155126949899,-1554.2739331850394,-14928.796233853773,-6566.883660342764,-1672.3825147022023,10800,2160
191,24,2184,-18797.61000955802,-8539.559176231542,-2051.6101666652953,-10258.050833326477,-2432.13780186961,-1763.29850061428,120,24,False,-1866.9877012989489,-2197.250239576405,-1763.29850061428,-1998.3765899672321,-2432.13780186961,-15311.081286932598,-6756.802020525266,-1710.8558532814664,10920,2184
