episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
16,24,384,-9098.760248891202,-3248.7347019563745,-1170.0051093869654,-5850.025546934827,-1289.3675707310765,-867.438725472688,0,0,False,-867.438725472688,-1244.348663257533,-1259.3664005449596,-1289.3675707310765,-1189.5041869285697,-16119.785719969765,-6182.22243363293,-1987.5126572673669,0,0
17,24,408,-22959.520732971905,-10699.96380358356,-2451.9113858776686,-12259.556929388344,-2771.855846105305,-1963.561405781497,0,0,False,-1963.561405781497,-2771.855846105305,-2221.6122633816653,-2583.097189399747,-2719.4302247201304,-16522.12307367577,-6447.971925982967,-2014.8302295385613,0,0
18,24,432,-16743.806427967687,-7424.934793729469,-1863.774326847644,-9318.871634238218,-2123.998981940027,-1574.0950300257214,0,0,False,-1574.0950300257214,-1818.5623629533643,-1809.6488065650344,-1992.5664527540705,-2123.998981940027,-16534.438815580877,-6502.247640857773,-2006.4382349446214,0,0
19,24,456,-13775.061047341442,-5873.0911402576585,-1580.3939814167566,-7901.969907083782,-1708.3925329546696,-1313.295880522178,0,0,False,-1313.295880522178,-1708.3925329546696,-1561.6499112934214,-1664.825136206242,-1653.8064461072706,-16389.20840672617,-6469.134140826188,-1984.014853179997,0,0
20,24,480,-13243.79348554177,-5870.896926712331,-1474.5793117658875,-7372.896558829438,-1682.377295190427,-1232.9725048355692,0,0,False,-1434.003706905053,-1619.3233599820253,-1232.9725048355692,-1404.2196919163623,-1682.377295190427,-16231.93766066695,-6439.222280120495,-1958.5430761092914,0,0
21,24,504,-11690.26370897842,-4907.174118147304,-1356.6179181662233,-6783.089590831116,-1495.51374671807,-1289.689464387516,0,0,False,-1307.4800098156634,-1343.9669633091414,-1289.689464387516,-1346.4394066007255,-1495.51374671807,-16260.372525413482,-6450.316614428453,-1962.0111821970063,0,0
22,24,528,-12727.92613252973,-5329.543018216536,-1479.6766228626389,-7398.383114313194,-1675.5707275888203,-1231.761635883146,85,17,False,-1350.3957914749617,-1473.6990445964668,-1231.761635883146,-1675.5707275888203,-1666.955914769799,-16361.908486310369,-6491.197859110818,-1974.1421254399102,85,17
23,24,552,-18728.749357595618,-8695.521354529888,-2006.645600613146,-10033.228003065731,-2279.259017017324,-1604.7143507690237,120,24,False,-1604.7143507690237,-1992.9338756438945,-1913.3583043233432,-2242.962455312146,-2279.259017017324,-16562.105360911788,-6604.379034849245,-1991.5452652125084,205,41
24,24,576,-23878.055517972927,-4098.032547149333,-3956.004594164719,-19780.022970823597,-15172.147135463132,-1059.2060423811556,120,24,False,-15172.147135463132,-1262.912425869267,-1059.2060423811556,-1099.6090447400409,-1186.1483223699936,-17323.413571351175,-6644.0091860725315,-2135.880877055729,325,65
25,24,600,-15819.754653319898,-6727.464500102168,-1818.4580306435464,-9092.290153217731,-2516.0129869381867,-1292.7652989451426,120,24,False,-2516.0129869381867,-1544.1255397506366,-1292.7652989451426,-1807.6472954748788,-1931.739032108887,-17212.140906984478,-6568.43801334648,-2128.7405787276,445,89
26,24,624,-14544.76488811291,-5280.759572678283,-1852.8010630869253,-9264.005315434626,-3405.121071333495,-1346.2589841022016,120,24,False,-1346.2589841022016,-1478.00013833883,-3405.121071333495,-1383.1125640366704,-1651.51255762343,-15418.785064461297,-6401.161611999783,-1803.5246904923035,565,113
27,24,648,-12432.96761751384,-5302.980317801143,-1425.9974599425393,-7129.987299712697,-1724.4311776226305,-1199.5692955729912,120,24,False,-1276.4732433978925,-1471.3674550374883,-1199.5692955729912,-1458.1461280816948,-1724.4311776226305,-15126.835409993428,-6251.1377744149595,-1775.139527115694,685,137
28,24,672,-13541.94384030209,-5999.721985905127,-1508.4443708793929,-7542.221854396964,-1788.4984740804657,-1080.7719080261863,120,24,False,-1416.313188886744,-1750.3064058639918,-1080.7719080261863,-1506.331877539577,-1788.4984740804657,-14750.013719018123,-6065.574037163861,-1736.8879363708525,805,161
29,24,696,-21128.127358945865,-9943.132175769262,-2236.9990366353204,-11184.995183176605,-2735.377645937664,-1856.2891904785308,120,24,False,-2056.0897062616987,-2530.479226777556,-1856.2891904785308,-2006.7594137211536,-2735.377645937664,-15003.401324533595,-6197.666822570497,-1761.1469003926195,925,185
30,24,720,-12733.28586963616,-5737.033971743842,-1399.2503795784637,-6996.251897892318,-1878.746029736512,-1165.414251969275,120,24,False,-1225.9302283259185,-1441.775163985811,-1165.414251969275,-1284.3862238748004,-1878.746029736512,-14914.116543004997,-6155.10651054597,-1751.8020064918055,1045,209
31,24,744,-13437.092561037109,-5789.546669907238,-1529.5091782259738,-7647.545891129869,-2119.7974515136857,-1204.9835184651142,120,24,False,-1350.0634873073468,-1510.1042963823638,-1204.9835184651142,-1462.5971374613591,-2119.7974515136857,-15143.775217604363,-6285.634198407517,-1771.6282038393692,1165,233
32,24,768,-17917.819678239837,-8424.166303055608,-1898.7306750368452,-9493.653375184227,-2480.7913030617487,-1208.766279929579,120,24,False,-1746.078538391709,-2156.526441431408,-1208.766279929579,-1901.490812369783,-2480.7913030617487,-15176.710560626914,-6316.110424817098,-1772.1200271619632,1285,257
33,24,792,-14120.196907434089,-6309.273447371097,-1562.1846920125984,-7810.923460062992,-2017.004084604778,-1066.556413236562,120,24,False,-1418.288511597122,-1700.765917324907,-1066.556413236562,-1608.3085332996236,-2017.004084604778,-15106.438730478292,-6280.960935522616,-1765.0955589911348,1405,281
34,24,816,-15650.845195024976,-7057.017583845303,-1718.765522235935,-8593.827611179673,-2368.4847014573784,-1264.2673874396069,120,24,False,-1500.367650318349,-1764.533602376053,-1264.2673874396069,-1696.1742695882867,-2368.4847014573784,-15186.503215538914,-6322.942912359605,-1772.7120606358617,1525,305
35,24,840,-22202.284375506693,-10605.361578774548,-2319.384559346429,-11596.922796732144,-2925.2232722077965,-1865.806953856739,120,24,False,-2198.4550798516843,-2452.6290061803584,-1865.806953856739,-2154.808484635565,-2925.2232722077965,-15818.750980243209,-6666.217525561804,-1830.5066909362808,1645,329
36,24,864,-12661.43879281239,-5796.534344071317,-1372.9808897482148,-6864.904448741075,-1798.1103584525947,-991.8375604879934,120,24,False,-1376.5878678454333,-1503.2200325680033,-991.8375604879934,-1195.14862938705,-1798.1103584525947,-15996.884907439267,-6793.607507667551,-1840.6554799543433,1765,353
37,24,888,-12953.619831937543,-5718.852901462433,-1446.9533860950226,-7234.766930475112,-2012.902838380828,-967.3609132177849,120,24,False,-1319.3419884946254,-1443.4684045255074,-967.3609132177849,-1491.6927858563668,-2012.902838380828,-15496.589862387551,-6544.551962561494,-1790.407579965211,1885,377
38,24,912,-11095.293169790097,-4724.150472083368,-1274.2285395413455,-6371.142697706728,-1587.736132096116,-1076.300041872216,120,24,False,-1160.1978605675552,-1329.9121599048308,-1076.300041872216,-1216.9965032660098,-1587.736132096116,-15214.164199478671,-6409.512746479189,-1760.9302905998961,2005,401
39,24,936,-8849.682452399611,-3411.536951179955,-1087.6291002439311,-5438.145501219656,-1384.6641507274226,-863.5418155273584,120,24,False,-1006.4397551766248,-1109.3946059738837,-863.5418155273584,-1074.1051738143667,-1384.6641507274226,-14967.89526973158,-6286.435037025304,-1736.2920465412546,2125,425
40,24,960,-22112.77475899476,-10484.640189055684,-2325.6269139878154,-11628.134569939077,-3080.6517073422856,-1640.2719563062046,120,24,False,-2095.8113501749917,-2427.945124483369,-1640.2719563062046,-2383.454431632225,-3080.6517073422856,-15411.34433340423,-6517.122200142471,-1778.8444266523516,2245,449
41,24,984,-15145.35032952942,-6977.263555079263,-1633.617354890032,-8168.086774450159,-2250.7810721230912,-1070.197739808803,120,24,False,-1665.9752106801122,-1749.6702313588974,-1070.197739808803,-1431.462520479257,-2250.7810721230912,-15584.09866443178,-6620.62667198907,-1792.6943984885415,2365,473
42,24,1008,-9628.600839365148,-3825.704461526068,-1160.579275567816,-5802.89637783908,-1709.8188883576868,-724.9312674036183,120,24,False,-982.1497709742288,-1379.4310504932046,-724.9312674036183,-1006.5654006103416,-1709.8188883576868,-15429.132399773549,-6545.434744154547,-1776.7395311238008,2485,497
43,24,1032,-10316.523446120713,-4501.381912336966,-1163.028306756749,-5815.141533783745,-1624.6077155170194,-863.1514547269854,120,24,False,-1089.1186741174115,-1212.0051119786729,-863.1514547269854,-1026.2585774436552,-1624.6077155170194,-15008.521104199803,-6335.7277720449,-1734.5586664309808,2605,521
44,24,1056,-16256.80092287422,-7378.775532759397,-1775.6050780229648,-8878.025390114824,-2139.561048275896,-1417.1486046368248,120,24,False,-1691.91185803167,-1911.626812714372,-1417.1486046368248,-1717.777066456061,-2139.561048275896,-14627.45837444487,-6499.764921325403,-1625.5386906238932,2725,545
45,24,1080,-21799.21001452689,-10314.461524347407,-2296.949698035896,-11484.74849017948,-2757.9884365431903,-1898.0167429184276,120,24,False,-2167.076542507759,-2417.801340976197,-1898.0167429184276,-2243.865427233906,-2757.9884365431903,-14926.431142505218,-6679.114772537665,-1649.4632739935103,2845,569
46,24,1104,-6525.516259911339,-2222.327327687061,-860.6377864448557,-4303.188932224279,-1164.3223799032612,-621.6073395657213,120,24,False,-887.6640628656929,-884.98585082562,-621.6073395657213,-744.6092990639826,-1164.3223799032612,-14525.46871109514,-6526.193160288104,-1599.855110161407,2965,593
47,24,1128,-12865.725936009232,-5780.139871336388,-1417.1172129345691,-7085.586064672845,-1743.0519168622586,-1137.7119746228757,120,24,False,-1340.3067018204777,-1456.7320114740528,-1137.7119746228757,-1407.7834598931806,-1743.0519168622586,-14547.106627019912,-6550.051137964866,-1599.4110978110084,3085,617
48,24,1152,-17381.670678264338,-8061.262442614628,-1864.0816471299415,-9320.40823564971,-2343.973898373498,-1520.2314246256385,120,24,False,-1735.5648173022853,-1978.29063606424,-1520.2314246256385,-1742.3474592840494,-2343.973898373498,-14739.092968918023,-6653.128160800341,-1617.192961623536,3205,641
49,24,1176,-8383.328011423971,-3543.401308029945,-967.9853406788052,-4839.926703394026,-1198.195578951996,-825.6530103408079,120,24,False,-958.0364751874648,-991.6220301431936,-825.6530103408079,-866.4196087705631,-1198.195578951996,-14101.853001541927,-6333.141617413376,-1553.7422768257102,3325,665
50,24,1200,-11343.426354815858,-4897.669763374124,-1289.1513182883468,-6445.756591441734,-1559.7326668314286,-1041.6642836686349,120,24,False,-1240.8526418551262,-1350.697840138336,-1041.6642836686349,-1252.809158948207,-1559.7326668314286,-14032.360025800914,-6291.17340699489,-1548.2373237612042,3445,689
51,24,1224,-18961.400566900036,-8750.171699172348,-2042.2457735455373,-10211.228867727688,-2494.070327664039,-1718.3432544691027,120,24,False,-1911.6251938351388,-2148.793849453424,-1718.3432544691027,-1938.3962423059827,-2494.070327664039,-14308.57542609406,-6439.204658458146,-1573.8741535271824,3565,713
52,24,1248,-9977.182026421622,-4311.34085989108,-1133.1682333061085,-5665.841166530541,-1372.480056378014,-937.7522131348468,120,24,False,-1056.955136970173,-1193.9044491539023,-937.7522131348468,-1104.7493108936046,-1372.480056378014,-13911.543543503145,-6233.563386299918,-1535.5960314406457,3685,737
53,24,1272,-10167.000497045912,-4335.563409549135,-1166.2874174993551,-5831.437087496776,-1466.3236299681987,-968.3382148313764,120,24,False,-1089.891544415911,-1211.1124492125248,-968.3382148313764,-1095.7712490687663,-1466.3236299681987,-13713.883722983737,-6134.877884408821,-1515.8011677149834,3805,761
54,24,1296,-15379.427413569238,-7134.291613822379,-1649.0271599493717,-8245.135799746859,-2201.3234725445595,-1272.8792683268964,120,24,False,-1604.5149173417924,-1704.284223661102,-1272.8792683268964,-1462.1339178725073,-2201.3234725445595,-13700.31283391095,-6138.741585907675,-1512.3142496006553,3925,785
55,24,1320,-13997.573622930116,-6206.991031905618,-1558.1165182048994,-7790.582591024498,-1828.448859582105,-1341.26637640672,120,24,False,-1462.0450608376009,-1645.222258494895,-1341.26637640672,-1513.6000357031776,-1828.448859582105,-13290.077296282125,-5918.823058564229,-1474.2508475435789,4045,809
56,24,1344,-13444.167440335254,-6033.525613507638,-1482.1283653655232,-7410.641826827616,-1774.7059063017143,-1242.732763542828,120,24,False,-1393.670211762675,-1550.590423166969,-1242.732763542828,-1448.9425220534288,-1774.7059063017143,-13329.213728658267,-5930.672622036045,-1479.7082213244444,4165,833
57,24,1368,-14238.486562012738,-6325.646858858226,-1582.5679406309025,-7912.839703154512,-1829.5655611809088,-1372.733369940536,120,24,False,-1481.5345632417889,-1666.5146135904015,-1372.733369940536,-1562.4915952008769,-1829.5655611809088,-13393.457065162025,-5961.012319905834,-1486.4889490512383,4285,857
58,24,1392,-15841.143044056484,-7481.71309256338,-1671.885990298621,-8359.429951493104,-2027.253879753895,-1395.809740801278,120,24,False,-1577.45462755785,-1759.6090696542317,-1395.809740801278,-1599.302633725851,-2027.253879753895,-13630.749558875346,-6098.890450929835,-1506.371821589102,4405,881
59,24,1416,-10464.835727047965,-4426.912131718291,-1207.584719065935,-6037.923595329674,-1472.5753417621431,-1021.0321320780783,120,24,False,-1165.8214562587189,-1264.4986684680728,-1021.0321320780783,-1113.9959967626608,-1472.5753417621431,-13711.507222607761,-6149.6592099567515,-1512.3696025302022,4525,905
60,24,1440,-9311.436369911346,-4022.600236343676,-1057.767226713534,-5288.83613356767,-1378.1984335684297,-860.6336427296667,120,24,False,-1000.084776264725,-1089.00909541522,-860.6336427296667,-960.9101855896292,-1378.1984335684297,-13071.440303153591,-5826.557212321151,-1448.9766181664882,4645,929
61,24,1464,-10666.503910311225,-4857.210740272946,-1161.8586340076556,-5809.293170038278,-1389.8942372544495,-996.5850857213916,120,24,False,-1090.6586712527348,-1218.5351267755111,-996.5850857213916,-1113.6200490341912,-1389.8942372544495,-12847.497982192683,-5720.554571580835,-1425.3886821223693,4765,953
62,24,1488,-14379.916630916405,-6792.674590810168,-1517.4484080212471,-7587.242040106235,-1830.2493992068496,-1275.8914371618353,120,24,False,-1441.2943826497835,-1592.116483686546,-1275.8914371618353,-1447.6903374012195,-1830.2493992068496,-13085.063771770245,-5868.903078045039,-1443.2321387450409,4885,977
63,24,1512,-16082.925665012324,-7695.746007405497,-1677.4359315213655,-8387.179657606828,-2015.691686891246,-1418.9474202558374,120,24,False,-1596.1226498918252,-1761.8432727463194,-1418.9474202558374,-1594.5746278216,-2015.691686891246,-13373.383882714825,-6028.621282798466,-1468.952519983272,5005,1001
64,24,1536,-22937.55562611888,-10987.66105390776,-2389.978914442223,-11949.894572211117,-2896.550406613825,-2011.625169758261,120,24,False,-2251.9342447752,-2520.476597426019,-2011.625169758261,-2269.308153637809,-2896.550406613825,-13707.421617877058,-6209.065558855885,-1499.6712118042346,5125,1025
65,24,1560,-7685.500779631331,-3229.4593949643727,-891.2082769333917,-4456.041384666959,-1059.535836972315,-773.7038779830693,120,24,False,-852.4142677003779,-930.599622652584,-773.7038779830693,-839.7877793586123,-1059.535836972315,-13001.73615613228,-5854.815452386732,-1429.3841407491095,5245,1049
66,24,1584,-10213.5236857567,-4725.036629708076,-1097.6974112097246,-5488.487056048622,-1301.720341594738,-952.0349373625832,120,24,False,-1036.099234261367,-1150.7445315128025,-952.0349373625832,-1047.888011317132,-1301.720341594738,-13186.13652742455,-5979.950917487784,-1441.2371219873528,5365,1073
67,24,1608,-9068.682674452772,-3631.621548380936,-1087.412225214367,-5437.061126071835,-1297.3424114559982,-930.598866415462,120,24,False,-1021.945688119717,-1143.7905144420972,-930.598866415462,-1043.383645638561,-1297.3424114559982,-12996.284364346726,-5872.525001340011,-1424.7518726013427,5485,1097
68,24,1632,-13627.787133621923,-6620.299236077707,-1401.4975795088435,-7007.487897544219,-1650.956970639069,-1219.4358927357048,120,24,False,-1325.9334367244228,-1470.6621574068315,-1219.4358927357048,-1340.4994400381906,-1650.956970639069,-12808.590187114605,-5800.4768410131655,-1401.622669220288,5605,1121
69,24,1656,-19158.01298733162,-9390.787753556911,-1953.4450467549411,-9767.225233774709,-2299.432959618171,-1703.4213513930574,120,24,False,-1839.9588300175908,-2048.4616726623485,-1703.4213513930574,-1875.9504200835388,-2299.432959618171,-13347.324435909986,-6092.846163289514,-1450.8956545240949,5725,1145
70,24,1680,-14393.330869339206,-6909.737364398657,-1496.71870098811,-7483.59350494055,-1766.886510855025,-1302.6774362690578,120,24,False,-1399.3786684171007,-1581.16802437126,-1302.6774362690578,-1433.482865028106,-1766.886510855025,-13499.819661636157,-6193.44954334074,-1461.274023659083,5845,1169
71,24,1704,-11421.70422917074,-5350.08157891035,-1214.3245300520782,-6071.622650260391,-1447.0510883930433,-1047.3010706949603,120,24,False,-1148.2851910090758,-1281.9890449538566,-1047.3010706949603,-1146.9962552094553,-1447.0510883930433,-13122.834844749692,-6023.4450373276395,-1419.87796148441,5965,1193
72,24,1728,-22383.92258929888,-10948.479114706868,-2287.0886949184014,-11435.443474592006,-2757.130485308405,-1951.6977085982253,120,24,False,-2143.651612950462,-2419.888039540312,-1951.6977085982253,-2163.075628194601,-2757.130485308405,-13743.171872893552,-6355.3019500684295,-1477.5739845650246,6085,1217
73,24,1752,-12857.105951733918,-5950.689536118813,-1381.2832831230212,-6906.4164156151055,-1620.0833385234585,-1193.8151997297002,120,24,False,-1306.5136677419985,-1455.2400182347824,-1193.8151997297002,-1330.7641913851664,-1620.0833385234585,-13877.677145627953,-6436.058256396913,-1488.3237778462078,6205,1241
74,24,1776,-19857.159173865417,-9586.122722379989,-2054.207290297086,-10271.036451485428,-2506.7948228691225,-1735.6389521960705,120,24,False,-1930.5942871246705,-2176.040925950187,-1735.6389521960705,-1921.9674633453772,-2506.7948228691225,-14101.563733642764,-6558.649811824794,-1508.5827843635936,6325,1265
75,24,1800,-22098.585708238028,-10698.851850972198,-2279.946771453166,-11399.73385726583,-2730.415040753845,-1948.422970008012,120,24,False,-2138.650228142937,-2413.8111623440022,-1948.422970008012,-2168.4344560170334,-2730.415040753845,-14506.614337908157,-6783.242852778123,-1544.6742970260068,6445,1289
76,24,1824,-20124.08194377718,-9697.106203381732,-2085.3951480790897,-10426.975740395448,-2533.636646171136,-1760.0767684379107,120,24,False,-1952.2282811568557,-2209.2957033430366,-1760.0767684379107,-1971.7383412865088,-2533.636646171136,-14840.610063080254,-6966.421882271828,-1574.8376361616852,6565,1313
77,24,1848,-13891.925872556078,-6527.735753208024,-1472.8380238696109,-7364.190119348053,-1729.5127989958885,-1286.9926496225632,120,24,False,-1400.5920332057292,-1556.3160643945723,-1286.9926496225632,-1390.7765731293005,-1729.5127989958885,-14823.282028607422,-6976.5263269893185,-1569.3511403236205,6685,1337
78,24,1872,-14584.407791482949,-6657.240012024673,-1585.433555891655,-7927.167779458276,-1876.4957514658167,-1370.8902472503682,120,24,False,-1468.7646400994877,-1676.5908585778857,-1370.8902472503682,-1534.4262820647184,-1876.4957514658167,-14760.445265978744,-6935.302672962383,-1565.0285186032725,6805,1361
79,24,1896,-12736.84964142666,-5608.654071703599,-1425.6391139446123,-7128.195569723062,-1694.44736788206,-1233.7030483600952,120,24,False,-1335.0226511366554,-1495.237438618991,-1233.7030483600952,-1369.7850637252604,-1694.44736788206,-14874.045961697679,-6994.389769961647,-1575.931238347206,6925,1385
80,24,1920,-17108.481527435513,-7712.275329342677,-1879.2412396185675,-9396.206198092836,-2202.1674896732466,-1631.3581717193315,120,24,False,-1760.560357164471,-1982.8874870445688,-1631.3581717193315,-1819.232692491221,-2202.1674896732466,-15263.898219573884,-7178.8735246115975,-1617.004938992458,7045,1409
81,24,1944,-14715.125311188322,-6687.454994844175,-1605.5340632688294,-8027.670316344147,-1932.743521449651,-1361.0870098426824,120,24,False,-1518.1428499665144,-1698.7668396495906,-1361.0870098426824,-1516.9300954357084,-1932.743521449651,-15466.32928961774,-7270.385737340158,-1639.1887104555165,7165,1433
82,24,1968,-17549.2474055323,-7982.441866060159,-1913.361107894428,-9566.80553947214,-2256.372861104668,-1660.7392339333478,120,24,False,-1786.9416401075016,-2015.0461622063808,-1660.7392339333478,-1847.7056421202435,-2256.372861104668,-15624.795828348535,-7329.874101102658,-1658.9843454491754,7285,1457
83,24,1992,-9755.81897663814,-3875.7515393957337,-1176.013487448481,-5880.0674372424055,-1367.062427612383,-1023.6394058196252,120,24,False,-1132.74142571603,-1246.483464916711,-1023.6394058196252,-1110.1407131776557,-1367.062427612383,-15308.440493929826,-7138.874377702171,-1633.9132232455313,7405,1481
84,24,2016,-9989.996124863294,-3979.808464873749,-1202.0375319979091,-6010.187659989546,-1404.4750353296365,-1047.9596179285363,120,24,False,-1140.26868410731,-1267.3872565995057,-1047.9596179285363,-1150.0970660245578,-1404.4750353296365,-14661.06251886705,-6788.48174825047,-1574.5161541233158,7525,1505
85,24,2040,-14243.540639224344,-6276.226694950414,-1593.462788854786,-7967.31394427393,-1919.1331006093644,-1358.935949460562,120,24,False,-1516.4298707768455,-1701.297157676253,-1358.935949460562,-1471.5178657509043,-1919.1331006093644,-14988.964511846698,-6940.8201132497725,-1609.6288797193854,7645,1529
86,24,2064,-13089.545944545622,-5731.097110188286,-1471.6897668714669,-7358.448834357335,-1744.5372197651045,-1279.336667484112,120,24,False,-1368.281986931582,-1550.6132403753095,-1279.336667484112,-1415.6797198012275,-1744.5372197651045,-15132.765624786145,-6991.123137273782,-1628.3284975024726,7765,1553
87,24,2088,-30013.356684151564,-13180.236873380252,-3366.6239621542627,-16833.119810771313,-4503.308438050746,-2764.2124260719083,120,24,False,-2764.2124260719083,-3154.168641022391,-4503.308438050746,-2875.5628709810594,-3535.867434645209,-16179.999325271085,-7468.553903523748,-1742.2890843494672,7885,1577
88,24,2112,-15714.011427448992,-7029.428527073537,-1736.9165800750911,-8684.582900375455,-2069.380734731654,-1500.2455695899428,120,24,False,-1635.578210169859,-1876.641563629395,-1500.2455695899428,-1602.736822254605,-2069.380734731654,-16284.310539962438,-7489.010368073541,-1759.0600343777794,8005,1601
89,24,2136,-29314.15030703583,-13805.958632451056,-3101.638334916955,-15508.191674584776,-3700.489570169241,-2662.9400093533623,120,24,False,-2879.453938479952,-3282.135405481813,-2662.9400093533623,-2983.1727511004087,-3700.489570169241,-16792.11740594765,-7709.768912018248,-1816.4696987858802,8125,1625
90,24,2160,-13285.797169269705,-5751.231756198234,-1506.913082614294,-7534.56541307147,-1736.4737846142884,-1389.2273942647948,120,24,False,-1420.8224065402774,-1596.128133615344,-1389.2273942647948,-1391.9136940367644,-1736.4737846142884,-16736.740720944174,-7651.843631608225,-1816.9794178671896,8245,1649
91,24,2184,-8217.41281608039,-2910.7510848647976,-1061.3323462431183,-5306.661731215593,-1257.1955253628498,-915.4335366629692,120,24,False,-1016.7673013287776,-1160.4425934744283,-915.4335366629692,-956.8227743865676,-1257.1955253628498,-16576.526150289654,-7529.8771069059485,-1809.3298086767415,8365,1673
